Case #,Crime,Occurred (Averaged),Location,lon,lat
25-02378,2800.1(A): VC; Evading Peace Officer; Misdemeanor,2025-08-25 1:24,Harrison St,-122.306794,37.880161
25-02379,496D(A): PC; Possess Stolen Vehicle/Vessel/Etc; Felony Rec-Stolen: Recovered Stolen Vehicle,2025-08-25 2:39,San Pablo Av,-122.29394243905432,37.87445438787536
25-02575,Lost Prop.: Lost Property,2025-08-25 5:15,515 West End Wy,-122.272863,37.8708393
25-02381,*Caslty: Injury/Illness,2025-08-25 11:22,660 Kinkead Wy,-122.272863,37.8708393
25-02401,INFO: Information Only Report,2025-08-25 13:53,2301 Bancroft Wy,-122.260816,37.868605
25-02383,Found Prop.: Found Property,2025-08-25 14:41,Campus Unspecified,-122.288608,37.868541
25-02385,Caslty: Injury/Illness,2025-08-25 14:50,1950 Oxford St,-122.26642930385086,37.87369003850856
25-02386,Found Prop.: Found Property,2025-08-25 15:26,2512A Telegraph Av,-122.2587694,37.8647453
25-02389,Found Prop.: Found Property,2025-08-25 15:58,MLK Jr Student Union,-122.272863,37.8708393
25-02391,415(3): PC; Offensive Words In Public Place; Misdemeanor,2025-08-25 16:03,2100 Channing Wy,-122.267354,37.86574
25-02390,Found Prop.: Found Property,2025-08-25 16:16,Upper Sproul Plaza,-122.25940006990032,37.8695157
25-02392,Found Prop.: Found Property,2025-08-25 16:25,Upper Sproul Plaza,-122.25940006990032,37.8695157
25-02393,Found Prop.: Found Property,2025-08-25 16:31,Campus Unspecified,-122.288608,37.868541
25-02395,Found Prop.: Found Property,2025-08-25 16:58,Campus Unspecified,-122.288608,37.868541
25-02397,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-08-25 18:39,Bancroft Wy,-122.28565157020569,37.86528873030079
25-02398,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-08-25 18:55,Cheit Hall,-122.25431333014384,37.87184365
25-02473,INFO: Information Only Report,2025-08-25 22:00,2650 Durant Av,-122.2552301968402,37.86782
25-02399,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-08-26 2:34,2650 Haste St,-122.2560025249778,37.86647419644383
25-02400,626: Exclusion Order Issued,2025-08-26 8:25,2334 Bowditch St,-122.25697318008876,37.86865221199468
25-02430,INFO: Information Only Report,2025-08-26 9:21,2350 Bowditch St,-122.2569506968276,37.86854689566604
25-02494,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-08-26 11:41,Evans Hall,-122.25768131042068,37.8736211
25-02403,OA-BPD: Outside Assist - BPD *OA-NON-CRIMINAL: Outside Assist - Non-C,2025-08-26 12:07,Berkeley Wy,-122.2817926204918,37.87134724256819
25-02411,INFO: Information Only Report,2025-08-26 17:53,1950 Oxford St,-122.26642930385086,37.87369003850856
25-02410,Caslty: Injury/Illness,2025-08-26 18:09,Sproul Hall,-122.25877388866844,37.8696038
25-02414,518(A): PC; Extortion; Felony,2025-08-26 18:46,Clark Kerr Campus CKC,-122.245983,37.864276
25-02412,Caslty: Injury/Illness,2025-08-26 19:31,1051 Monroe St,-122.272863,37.8708393
25-02419,INFO: Information Only Report,2025-08-26 22:05,2521 Hearst Av,-122.2591244,37.8755331
25-02415,12500 (A): VC; Drive Without Licence; Misdemeanor 4000 (a)(1): VC; No Registration: Vehicle/Trailer/Etc; Infraction,2025-08-27 0:09,Channing Wy,-122.29569816420656,37.86174439180047
25-02416,OA-ASSAULT: Outside Assist - Assault OA-BPD: Outside Assist - BPD,2025-08-27 0:43,Durant Av,-122.2636587081442,37.86721299757068
25-02464,OA-BPD: Outside Assist - BPD OA-SEXUAL ASSAULT: Outside Assist - Sexual Assault *Aggravated Assault,2025-08-27 2:01,Berkeley CA,-122.27054,37.86988
25-02521,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-08-27 6:40,580 Ohlone Av,-122.272863,37.8708393
25-02418,Caslty: Injury/Illness,2025-08-27 7:39,2400 Durant Av,-122.260114,37.86724
25-02421,Found Prop.: Found Property *290 - REG: PC; Registration For A Sex * Offender;,2025-08-27 10:44,2111 Bancroft Wy,-122.2668545,37.8678074
25-02423,Found Prop.: Found Property,2025-08-27 12:06,Campus Unspecified,-122.288608,37.868541
25-02424,Caslty: Injury/Illness,2025-08-27 12:09,Law Building,-122.25346010910064,37.8699502
25-02425,Found Prop.: Found Property,2025-08-27 12:30,Campus Unspecified,-122.288608,37.868541
25-02433,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-08-27 13:05,Unknown Valley Life Science Building,-122.272863,37.8708393
25-02429,Caslty: Injury/Illness,2025-08-27 13:42,LBNL55,-122.272863,37.8708393
25-02432,Found Prop.: Found Property,2025-08-27 16:10,Social Sciences Building,-122.2579343322098,37.87010825
25-02434,Found Prop.: Found Property,2025-08-27 19:13,Hearst Field Annex,-122.2581812086218,37.86943305
25-02437,470(A): PC; Forgery; Misdemeanor,2025-08-27 19:19,04222025 0000 2495 Bancroft Wy,-122.25593425935196,37.86865795
25-02435,Caslty: Injury/Illness,2025-08-27 19:44,2155 Center St,-122.2663989146527,37.87094645
25-02436,INFO: Information Only Report,2025-08-27 20:15,2495 Bancroft Wy,-122.2598545,37.869332
25-02439,Caslty: Injury/Illness,2025-08-27 21:45,2650 Haste St,-122.2560025249778,37.86647419644383
25-02438,INFO: Information Only Report,2025-08-27 21:53,1950 Oxford St,-122.26642930385086,37.87369003850856
25-02443,INFO: Information Only Report,2025-08-27 22:14,2400 Durant Av,-122.260114,37.86724
25-02440,530.5(E): PC; Commit Mail Theft; Misdemeanor,2025-08-28 0:10,1110 Jackson St,-122.272863,37.8708393
25-02441,148.4(A)(1): PC; Tamper/Etc With Fire Alarm/Etc; Misdemeanor 11364(A): HS; Possess Unlawful Paraphern Misdemeanor 626: Exclusion Order Issued,2025-08-28 2:04,1123 Jackson St,-122.272863,37.8708393
25-02442,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-08-28 8:30,Latimer Hall,-122.255914566482,37.87310845
25-02452,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-08-28 8:45,Valley Life Science Building,-122.262078,37.871144
25-02444,484(A): PC; Theft Of Personal Property; Misdemeanor SUPP: Supplemental Reports,2025-08-28 10:00,Bauer Wurster Hall,-122.25490130888858,37.87058195
25-02445,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-08-28 11:35,08282025 0428 2400 Durant Av,-122.260114,37.86724
25-02532,Lost Prop.: Lost Property,2025-08-28 12:00,Law Building,-122.25346010910064,37.8699502
25-02736,Lost Prop.: Lost Property,2025-08-28 12:00,Moses Hall,-122.2581896639094,37.8709565
25-02447,Caslty: Injury/Illness,2025-08-28 14:07,Haviland Hall,-122.2611045603687,37.8737907
25-02466,Caslty: Injury/Illness,2025-08-28 14:49,Sather Gate,-122.259509,37.8702403
25-02449,Caslty-Drug Inv: Injury/Illness - Drug Related,2025-08-28 14:52,Sather Gate,-122.259509,37.8702403
25-02451,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-08-28 15:13,08282025 0648 2650 Haste St,-122.2560025249778,37.86647419644383
25-02454,*25661(A): BP; Posses/Use False Evidence of Age; Misdemeanor,2025-08-28 15:23,2650 Haste St,-122.2560025249778,37.86647419644383
25-02453,*25661(A): BP; Posses/Use False Evidence of Age; Misdemeanor,2025-08-28 15:25,2650 Haste St,-122.2560025249778,37.86647419644383
25-02455,*Found Prop.: Found Property,2025-08-28 15:51,Campus Unspecified Inactive 8282025,-122.288608,37.868541
25-02456,*Found Prop.: Found Property,2025-08-28 16:03,Campus Unspecified Inactive 8282025,-122.288608,37.868541
25-02457,*Found Prop.: Found Property,2025-08-28 16:05,Campus Unspecified Inactive 8282025,-122.288608,37.868541
25-02458,*Found Prop.: Found Property,2025-08-28 16:06,Campus Unspecified Inactive 8282025,-122.288608,37.868541
25-02461,*Found Prop.: Found Property,2025-08-28 16:20,Campus Unspecified Inactive 8282025,-122.288608,37.868541
25-02460,*Found Prop.: Found Property,2025-08-28 16:30,Campus Unspecified Inactive 8282025,-122.288608,37.868541
25-02463,PRODAM: Property Damage,2025-08-28 19:52,Barrows Lane,-122.2584857382614,37.869530343119656
25-02582,Lost Prop.: Lost Property,2025-08-29 0:00,2521 Channing Wy,-122.25743462790696,37.86719551162791
25-02547,*INFO: Information Only Report,2025-08-29 0:44,2301 Bancroft Wy,-122.260816,37.868605
25-02493,OA-BPD: Outside Assist - BPD OA-ASSAULT: Outside Assist - Assault OA-SEXUAL ASSAULT: Outside Assist - Sexual Assault,2025-08-29 1:55,2400 block of Prospect St,-122.272863,37.8708393
25-02465,602(M): PC; Trespass:occupy Property Without Consent; Misdemeanor,2025-08-29 5:59,1051 Monroe St,-122.272863,37.8708393
25-02469,484(A): PC; Petty Theft; Misdemeanor,2025-08-29 5:59,2400 Durant Av,-122.260114,37.86724
25-02528,INFO: Information Only Report,2025-08-29 13:15,580 Ohlone Av,-122.272863,37.8708393
25-02519,INFO: Information Only Report,2025-08-29 15:50,2121 Berkeley Wy,-122.2683576,37.8737831
25-02470,*Found Prop.: Found Property,2025-08-29 15:53,Campus Unspecified Inactive 8292025,-122.288608,37.868541
25-02487,*OA-OTHER CRIME: Outside Assist - Other Crime,2025-08-29 16:03,Unknown OffCampus Location,-122.272863,37.8708393
25-02472,*Found Prop.: Found Property,2025-08-29 16:17,Campus Unspecified Inactive 8292025,-122.288608,37.868541
25-02474,*WELFARE: Welfare Check,2025-08-29 16:24,2401 Durant Av,-122.26110790700152,37.8680285
25-02475,"OUT WRTF: Other Agency Warrant, Fel 978.5: PC; Bench Warrant/Failure To Appe",2025-08-29 19:16,Lower Sproul Plaza,-122.26022867883118,37.86920445
25-02618,PRODAM: Property Damage,2025-08-29 19:20,Stadium Rim Wy,-122.25193544354336,37.87253304326599
25-02478,INFO: Information Only Report,2025-08-29 20:55,Weill Hall,-122.26323831340244,37.8713331
25-02567,Lost Prop.: Lost Property,2025-08-30 0:00,Hargrove Music Library,-122.2561330591382,37.870429900000005
25-02479,14601.1(A): VC; Driving While Lic Suspended/Revoked; Misdemeanor,2025-08-30 1:24,Piedmont Av,-122.2525579199242,37.87070609791057
25-02480,WELFARE: Welfare Check,2025-08-30 2:30,1928 Stadium Rim Wy,-122.25321114642718,37.87299524079425
25-02486,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor 459: PC; Burglary:second Degree; Misdemeanor,2025-08-30 3:29,2520 Channing Wy,-122.25740262790698,37.86703251162791
25-02508,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-08-30 7:12,300 Gooding Wy,-122.272863,37.8708393
25-02481,Found Prop.: Found Property,2025-08-30 9:17,West Crescent,-122.272863,37.8708393
25-02482,INFO: Information Only Report,2025-08-30 9:24,Haviland Hall,-122.2611045603687,37.8737907
25-02483,INFO: Information Only Report,2025-08-30 11:31,08302025 1120 2301 Bancroft Wy,-122.2896799,37.8644177
25-02484,Caslty: Injury/Illness,2025-08-30 11:55,1 Centennial Dr,-122.246969,37.879492
25-02485,WELFARE: Welfare Check,2025-08-30 13:19,Sproul Hall,-122.25877388866844,37.8696038
25-02488,INFO: Information Only Report 653M(B): PC; With Intent To Annoy Or Har With Repeat Calls/Contact; Misdemeanor *Criminal Threats,2025-08-30 16:40,Upper Fire Trail,-122.272863,37.8708393
25-02495,Caslty: Injury/Illness,2025-08-30 19:22,2001 Gayley Rd,-122.25611709380318,37.87475781058154
25-02496,Caslty: Injury/Illness,2025-08-30 21:49,2001 Gayley Rd,-122.25611709380318,37.87475781058154
25-02497,12500 (A): VC; Drive Without Licence; Misdemeanor,2025-08-30 23:07,San Pablo Av,-122.29394243905432,37.87445438787536
25-02498,12500 (A): VC; Drive Without Licence; Misdemeanor,2025-08-30 23:37,Gilman St,-122.31078206936316,37.87929966198316
25-02873,484G: PC; Theft By Use Of Access Card Information; Misdemeanor,2025-08-31 0:00,2220 Piedmont Av,-122.25286288751197,37.87097791199431
25-02499,WELFARE: Welfare Check,2025-08-31 2:03,Campus Unspecified,-122.288608,37.868541
25-02500,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-08-31 2:19,2650 Haste St,-122.2560025249778,37.86647419644383
25-02501,459: PC; Burglary:first Degree; Felony 602(M): PC; Trespass:occupy Property Wit Consent; Misdemeanor,2025-08-31 13:38,Memorial Stadium,-122.25073605072416,37.8709949
25-02502,243(E)(1): PC; Battery:spouse/Ex Spouse/Date/Etc; Misdemeanor 148(A)(1): PC; Obstruct/Resist/Etc Publi Officer/Emergency Med Tech; Misde SUPP: Supplemental Reports *DV: Domestic Violence,2025-08-31 20:45,University Village,-122.272863,37.8708393
25-02503,Caslty-Drug Inv: Injury/Illness - Drug Related,2025-08-31 21:46,Hargrove Music Library,-122.2561330591382,37.870429900000005
25-02507,WELFARE: Welfare Check,2025-08-31 22:59,1928 Stadium Rim Wy,-122.25321114642718,37.87299524079425
25-02504,WELFARE: Welfare Check,2025-08-31 23:03,Sproul Hall,-122.25877388866844,37.8696038
25-02505,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related Caslty-Drug Inv: Injury/Illness - Drug R,2025-08-31 23:10,2400 Durant Av,-122.260114,37.86724
25-02506,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-08-31 23:40,2400 Durant Av,-122.260114,37.86724
25-02523,487(A): PC; Grand,2025-09-01 2:07,2701 Hearst Av,-122.256722,37.875615
25-02722,166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor,2025-09-01 9:00,675 Kula Gulf Wy,-122.3033197,37.883893
25-02511,Caslty: Injury/Illness,2025-09-01 23:16,2400 Durant Av,-122.260114,37.86724
25-02514,PRODAM: Property Damage,2025-09-02 1:14,Emery  W MacArthur Bl,-122.272863,37.8708393
25-02517,594(B)(2)(A): PC; Vandalism Less Than $400; Misdemeanor,2025-09-02 2:25,California Hall,-122.26040950733994,37.87199425
25-02512,SUPP: Supplemental Reports OA-HOMICIDE: Outside Assist - Homicide OA-OTHER CRIME: Outside Assist - Other Crime,2025-09-02 2:31,San Pablo Av,-122.29394243905432,37.87445438787536
25-02513,OA-ASSAULT: Outside Assist - Assault *Aggravated Assault,2025-09-02 3:54,San Pablo Av,-122.29394243905432,37.87445438787536
25-02515,Found Prop.: Found Property,2025-09-02 8:00,2495 Bancroft Wy,-122.2598545,37.869332
25-02516,415(2): PC; Disturb By Loud/Unreasonable Noise; Misdemeanor 626: Exclusion Order Issued,2025-09-02 9:03,Gill Tract,-122.272863,37.8708393
25-02520,487(A): PC; Grand Theft:money/Labor/Property; Felony,2025-09-02 11:53,Foothill Lot,-122.25298596214569,37.8741938
25-02522,594(B)(2)(A): PC; Vandalism Less Than $400; Misdemeanor,2025-09-02 13:36,09022025 0000 Valley Life Science Building VLSB,-122.284138,37.863517
25-02525,Found Prop.: Found Property,2025-09-02 14:13,Evans Hall,-122.25768131042068,37.8736211
25-02529,INFO: Information Only Report,2025-09-02 15:33,Chou Hall,-122.2543175695445,37.8723524
25-02526,Found Prop.: Found Property,2025-09-02 15:36,2495 Bancroft Wy,-122.2598545,37.869332
25-02527,Found Prop.: Found Property,2025-09-02 15:41,2495 Bancroft Wy,-122.2598545,37.869332
25-02530,WELFARE: Welfare Check,2025-09-02 22:29,2401 Durant Av,-122.26110790700152,37.8680285
25-02543,*487(A): PC; Grand Theft: Money/ Labor/PropertyOver $950,2025-09-03 1:53,Haas Pavilion,-122.26220609544905,37.86939045
25-02531,OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2025-09-03 2:16,2345 College Av,-122.25403559074633,37.8677616
25-02544,INFO: Information Only Report,2025-09-03 2:53,3800 San Pablo Av,-122.29347345,37.873
25-02850,647(E): PC; Disorderly Conduct:lodge Without Owners Consent; Misdemeanor,2025-09-03 5:03,540 Red Oak Av,-122.272863,37.8708393
25-02533,Found Prop.: Found Property,2025-09-03 11:40,Campus Unspecified,-122.288608,37.868541
25-02534,*Found Prop.: Found Property,2025-09-03 11:43,Campus Unspecified Inactive 942025,-122.288608,37.868541
25-02535,Found Prop.: Found Property,2025-09-03 11:44,Campus Unspecified,-122.288608,37.868541
25-02537,Found Prop.: Found Property,2025-09-03 12:57,2495 Bancroft Wy,-122.2598545,37.869332
25-02540,WELFARE: Welfare Check,2025-09-03 13:07,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
25-02538,422(A): PC; Threaten Crime With Intent To Terrorize; Misdemeanor 626: Exclusion Order Issued,2025-09-03 13:09,Grimes Engineering Center,-122.2581895855648,37.8742408
25-02539,Found Prop.: Found Property,2025-09-03 13:58,Campus Unspecified,-122.288608,37.868541
25-02560,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-09-03 14:45,Barker Hall,-122.26548032875245,37.8739629
25-02541,Found Prop.: Found Property,2025-09-03 14:52,Campus Unspecified,-122.288608,37.868541
25-02546,Caslty: Injury/Illness,2025-09-03 17:37,LBNL15,-122.272863,37.8708393
25-02548,WELFARE: Welfare Check OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2025-09-03 18:58,Sather Gate,-122.259509,37.8702403
25-02581,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-09-03 19:30,2401 Durant Av,-122.26110790700152,37.8680285
25-02549,INFO: Information Only Report 166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor,2025-09-03 19:42,09032025 1557 University Village Apartments UVA,-122.272863,37.8708393
25-02550,INFO: Information Only Report,2025-09-03 22:53,2700 Hearst Av,-122.25551,37.875524
25-02551,Caslty: Injury/Illness,2025-09-04 7:34,2535 Channing Wy,-122.25739897674418,37.86719990697674
25-02552,Rec-Stolen: Recovered Stolen Vehicle,2025-09-04 9:14,Lower Sproul Garage,-122.2606309,37.8688322
25-02554,484(A): PC; Theft Of Personal Property; Misdemeanor INFO: Information Only Report,2025-09-04 10:33,2220 Piedmont Av,-122.25286288751197,37.87097791199431
25-02553,INFO: Information Only Report,2025-09-04 11:10,University Village UVA,-122.272863,37.8708393
25-02798,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-09-04 12:00,Golden Bear Cafe,-122.259703,37.869831
25-02557,Found Prop.: Found Property,2025-09-04 13:40,Campus Unspecified,-122.288608,37.868541
25-02558,Found Prop.: Found Property,2025-09-04 14:13,Campus Unspecified,-122.288608,37.868541
25-02568,PRODAM: Property Damage,2025-09-04 15:20,LBNL55,-122.272863,37.8708393
25-02564,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-04 15:27,2650 Haste St,-122.2560025249778,37.86647419644383
25-02559,Found Prop.: Found Property,2025-09-04 15:29,Campus Unspecified,-122.288608,37.868541
25-02562,Found Prop.: Found Property,2025-09-04 15:43,Campus Unspecified,-122.288608,37.868541
25-02561,Found Prop.: Found Property,2025-09-04 15:44,Campus Unspecified,-122.288608,37.868541
25-02566,INFO: Information Only Report,2025-09-04 16:12,2645 Haste St,-122.2544244,37.8673072
25-02565,WELFARE: Welfare Check,2025-09-04 16:48,2520 Channing Wy,-122.25740262790698,37.86703251162791
25-02570,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-04 20:30,2301 Bancroft Wy,-122.260816,37.868605
25-02569,INFO: Information Only Report,2025-09-04 20:42,Lower Sproul Plaza,-122.26022867883118,37.86920445
25-02571,SUPP: Supplemental Reports 20002 (A): VC; Hit and Run:property Dama Misdemeanor,2025-09-04 21:36,1 Cyclotron Rd,-122.25346345559628,37.874931643733575
25-02588,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-05 0:00,2700 Hearst Av,-122.25551,37.875524
25-02580,INFO: Information Only Report,2025-09-05 2:20,Lower Sproul Garage,-122.2606309,37.8688322
25-03061,INFO: Information Only Report,2025-09-05 2:26,2650 Haste St,-122.2560025249778,37.86647419644383
25-02572,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-05 2:31,2650 Haste St,-122.2560025249778,37.86647419644383
25-02603,OA-BPD: Outside Assist - BPD *OA-THEFT: Outside Assist - Theft,2025-09-05 3:45,2400 Bowditch St,-122.2573164,37.8666419
25-02573,242: PC; Battery On Person; Misdemeanor 647(E): PC; Disorderly Conduct:lodge Wit Owners Consent; Misdemeanor 626: Exclusion Order Issued,2025-09-05 5:12,2200 Bancroft Wy,-122.26563645726156,37.8673933
25-02574,Found Prop.: Found Property,2025-09-05 7:17,Campus Unspecified,-122.288608,37.868541
25-02576,Caslty: Injury/Illness,2025-09-05 10:57,Upper Sproul Plaza,-122.25940006990032,37.8695157
25-02577,242: PC; Battery On Person; Misdemeanor SUPP: Supplemental Reports,2025-09-05 10:57,2451 Hearst Av,-122.26240549494948,37.87467506060607
25-02620,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-09-05 11:00,Cory Hall,-122.2579707,37.8752985
25-02578,22651 (j): VC; Imp Illegally Parked No License Plate Or Registration; Infraction,2025-09-05 11:55,1 Cyclotron Rd,-122.25346345559628,37.874931643733575
25-02726,484G: PC; Theft By Use Of Access Card Information; Misdemeanor,2025-09-05 12:00,2626 Bancroft Wy,-122.25623005211682,37.86902156178104
25-02579,Caslty: Injury/Illness,2025-09-05 12:17,2650 Haste St,-122.2560025249778,37.86647419644383
25-02584,Found Prop.: Found Property,2025-09-05 16:08,Campus Unspecified,-122.288608,37.868541
25-02585,Found Prop.: Found Property,2025-09-05 16:20,Morrison Hall,-122.25646922657933,37.870844250000005
25-02586,WELFARE: Welfare Check 5150: WI; 72 Hour Mental Health Hold;,2025-09-05 16:34,2650 Haste St,-122.2560025249778,37.86647419644383
25-02590,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-09-05 20:00,1898 Le Roy Av,-122.258485,37.875445
25-02589,242: PC; Battery On Person; Misdemeanor SUPP: Supplemental Reports,2025-09-05 20:43,2001 Gayley Rd,-122.25611709380318,37.87475781058154
25-02591,242: PC; Battery On Person; Misdemeanor SUPP: Supplemental Reports,2025-09-05 21:06,2001 Gayley Rd,-122.25611709380318,37.87475781058154
25-02592,INFO: Information Only Report,2025-09-05 21:33,2301 Bancroft Wy,-122.260816,37.868605
25-02593,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-05 22:17,2424 Haste St,-122.25966220370196,37.86568885
25-02595,Lost Prop.: Lost Property,2025-09-05 22:23,2401 Durant Av,-122.26110790700152,37.8680285
25-02594,INFO: Information Only Report *Domestic Violence,2025-09-05 22:54,On Campus,-122.272863,37.8708393
25-02597,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-06 0:34,2601 Warring St,-122.250147,37.864041
25-02596,148.4(A)(1): PC; Tamper/Etc With Fire Alarm/Etc; Misdemeanor,2025-09-06 0:43,Lower Sproul Garage,-122.2606309,37.8688322
25-02598,Caslty: Injury/Illness,2025-09-06 10:53,2223 Fulton St,-122.2662765589625,37.86844117115035
25-02604,Caslty: Injury/Illness,2025-09-06 14:07,Memorial Stadium,-122.25073605072416,37.8709949
25-02600,INFO: Information Only Report,2025-09-06 14:26,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
25-02599,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-06 15:08,Memorial Stadium,-122.25073605072416,37.8709949
25-02615,Found Prop.: Found Property,2025-09-06 16:01,Memorial Stadium,-122.25073605072416,37.8709949
25-02601,SUPP: Supplemental Reports 626: Exclusion Order Issued 415.5(A)(3): PC; Use Offensive Words Wit University/Etc; Misdemeanor,2025-09-06 16:19,Memorial Stadium,-122.25073605072416,37.8709949
25-02602,Caslty: Injury/Illness,2025-09-06 17:28,Memorial Stadium,-122.25073605072416,37.8709949
25-02605,Caslty: Injury/Illness,2025-09-06 18:46,Memorial Stadium,-122.25073605072416,37.8709949
25-02606,Caslty: Injury/Illness,2025-09-06 21:40,2175 Gayley Rd,-122.25611709380318,37.87475781058154
25-02608,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-06 22:44,Sather Gate,-122.259509,37.8702403
25-02609,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-09-06 23:53,2650 Durant Av,-122.2552301968402,37.86782
25-02610,RULES: Rules Violation,2025-09-07 1:05,1040 Jackson St,-122.272863,37.8708393
25-02619,10852: VC; Tamper With Vehicle; Misdemeanor,2025-09-07 2:00,2645 Haste St,-122.2544244,37.8673072
25-02611,"OUT WRTM: Other Agency Warrant, Misd SUPP: Supplemental Reports 626: Exclusion Order Issued 11377(A): HS; Possess Controlled Substan Misdemeanor 978.5: PC; Bench Warrant/Failure To Appe On Misdemeanor Charge; Misdemeanor",2025-09-07 2:01,435 Gooding Wy,-122.272863,37.8708393
25-02616,Found Prop.: Found Property,2025-09-07 10:44,Memorial Stadium,-122.25073605072416,37.8709949
25-02621,Caslty: Injury/Illness,2025-09-07 18:30,2301 Bancroft Wy,-122.260816,37.868605
25-02622,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-09-07 18:30,2220 Piedmont Av,-122.25286288751197,37.87097791199431
25-02626,SUPP: Supplemental Reports 5150: WI; 72 Hour Mental Health Hold;,2025-09-07 22:00,1928 Stadium Rim Wy,-122.25321114642718,37.87299524079425
25-02624,12500 (A): VC; Drive Without Licence;,2025-09-07 23:58,Shattuck Av,-122.26630775167496,37.85369625053443
25-02625,Caslty: Injury/Illness,2025-09-08 0:48,2650 Durant Av,-122.2552301968402,37.86782
25-02635,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-09-08 3:45,Haas Pavilion,-122.26220609544905,37.86939045
25-02629,484(A): PC; Petty Theft; Misdemeanor 602(M): PC; Trespass:occupy Property Wit Consent; Misdemeanor *Burglary,2025-09-08 5:15,2301 Bancroft Wy,-122.260816,37.868605
25-02721,Lost Prop.: Lost Property,2025-09-08 5:17,2220 Piedmont Av,-122.25286288751197,37.87097791199431
25-02634,484(A): PC; Petty Theft; Misdemeanor,2025-09-08 6:45,Upper Sproul Plaza,-122.25940006990032,37.8695157
25-02630,242: PC; Battery On Person; Misdemeanor,2025-09-08 10:03,West Circle,-122.2634584006226,37.87198569857117
25-02631,INFO: Information Only Report,2025-09-08 12:30,2309 Haste St,-122.262837,37.865683
25-02632,Caslty: Injury/Illness,2025-09-08 13:09,Physics Building South,,
25-02636,626: Exclusion Order Issued 602(M): PC; Trespass:occupy Property Wit Consent; Misdemeanor,2025-09-09 7:26,Evans Hall,-122.25768131042068,37.8736211
25-02637,5150: WI; 72 Hour Mental Health Hold;,2025-09-09 8:50,2650 Durant Av,-122.2552301968402,37.86782
25-02639,INFO: Information Only Report,2025-09-09 10:45,Davis Hall,-122.25827894836976,37.87452305
25-02644,PRODAM: Property Damage 20002 (A): VC; Hit and Run:property Dama Misdemeanor,2025-09-09 12:03,2645 Haste St,-122.2544244,37.8673072
25-02640,Found Prop.: Found Property,2025-09-09 13:13,2001 Gayley Rd,-122.25611709380318,37.87475781058154
25-02641,Found Prop.: Found Property,2025-09-09 13:34,Campus Unspecified,-122.288608,37.868541
25-02642,Found Prop.: Found Property,2025-09-09 13:34,Campus Unspecified,-122.288608,37.868541
25-02643,Caslty: Injury/Illness SUPP: Supplemental Reports,2025-09-09 15:32,Sutardja Dai Hall,-122.2583368484039,37.8748734
25-02645,166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Felony 11364(A): HS; Possess Unlawful Paraphern Misdemeanor,2025-09-09 21:25,Cesar Chavez Center,-122.26015656396348,37.8697482
25-02646,WELFARE: Welfare Check,2025-09-10 3:03,2401 Durant Av,-122.26110790700152,37.8680285
