Case #,Crime,Occurred (Averaged),Location,lon,lat
22-02593,Found Prop.: Found Property,2022-10-21 22:56,Sproul Hall,,
22-02583,Caslty: Injury/Illness,2022-10-21 09:01,2521 Hearst Av,,
22-02585,484(A): PC; Petty Theft; Misdemeanor,2022-10-19 01:00,515 West End Wy,,
22-02586,484(A): PC; Petty Theft; Misdemeanor,2022-10-21 02:55,2601 Warring St,,
22-02588,OA-BPD: Outside Assist - BPD,2022-10-21 12:37,2222 Bancroft Wy,,
22-02591,11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor 148(A)(1): PC; Obstruct/Resist/Etc Public/Peace Officer/Emergency Med Tech; Misde 626: Exclusion Order Issued 452: PC; Unlawfully Causing Fire; Misdemeanor,2022-10-21 19:09,8th St,,
22-02592,415(1): PC; Fight/Challenge Fight Public Place; Misdemeanor,2022-10-21 21:35,2500 Durant Av,,
22-02593,Found Prop.: Found Property,2022-10-21 22:56,Sproul Hall,,
22-02594,Caslty: Injury/Illness,2022-10-22 00:17,2650 Haste St,,
22-02595,Caslty: Injury/Illness,2022-10-22 00:47,2650 Haste St,,
22-02596,"OUT WRTM: Other Agency Warrant, Misd",2022-10-22 00:03,LHS Vista Lot,,
22-02597,Caslty: Injury/Illness,2022-10-22 01:30,2650 Haste St,,
22-02598,Caslty: Injury/Illness,2022-10-22 01:58,2299 Piedmont Av,,
22-02599,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-10-21 17:00,2495 Bancroft Wy,,
22-02600,PRODAM: Property Damage,2022-10-22 15:21,Memorial Stadium Memorial Stadium,,
22-02601,261(A)(1): PC; Rape:victim Incapable Of Giving Consent; Felony,2022-10-22 16:16,Campus Campus,,
22-02602,Caslty: Injury/Illness,2022-10-22 18:36,Memorial Stadium Memorial Stadium,,
22-02603,532(A): PC; Obtain Money/Etc By False Pretenses; Misdemeanor SUPP: Supplemental Reports,2022-10-22 14:30,Li Ka Shing Center Li Ka Shing Center,,
22-02609,INFO: Information Only Report,2022-08-01 16:58,Sproul Hall,,
22-02606,Caslty: Injury/Illness,2022-10-23 01:33,2650 Durant Av,,
22-02607,Caslty: Injury/Illness,2022-10-23 02:09,Foothill1 Foothill1,,
22-02608,Caslty: Injury/Illness,2022-10-23 02:40,2401 Durant Av,,
22-02610,484(A): PC; Petty Theft; Misdemeanor,2022-10-21 00:00,2401 Durant Av,,
22-02611,FIRE: Fire,2022-10-23 13:26,Doe Library Doe Library,,
22-02612,484(A): PC; Petty Theft; Misdemeanor,2022-10-23 16:53,Faculty Glade Faculty Glade,,
22-02613,594(A)(1): PC; Vandalism:deface Property; Felony 148: PC; Obstructs/Resists Public Officer (Amended); Misdemeanor,2022-10-23 17:41,Lower Sproul Plaza Lower Sproul Plaza,,
22-02614,INFO: Information Only Report,2022-10-23 18:37,Doe Library Doe Library Rev 090418,,
22-02615,594(A)(1): PC; Vandalism:deface Property; Felony,2022-10-21 12:02,2309 Haste St,,
22-02616,459: PC; Burglary: Second Degree; Felony,2022-10-24 05:18,1301 S 46th St,,
22-02617,487(A): PC; Grand Theft:money/Labor/Property; Felony,2022-10-22 21:52,Strawberry Canyon Center Strawberry Canyon Landscape Services,,
22-02618,INFO: Information Only Report,2022-10-24 12:30,Spieker Plaza Spieker Plaza,,
22-02619,INFO: Information Only Report,2022-10-24 11:46,Evans Hall,,
22-02620,INFO: Information Only Report,2022-10-24 14:16,Valley Life Science Building Valley Life Science Building,,
22-02621,484(A): PC; Petty Theft; Misdemeanor,2022-10-23 03:30,1005 Sixth St,,
22-02622,MP: Missing Person,2022-10-24 09:40,Campus Campus,,
22-02623,RULES: Rules Violation,2022-10-24 16:11,Upper Sproul Plaza Upper Sproul Plaza,,
22-02624,487(A): PC; Grand Theft:money/Labor/Property; Felony,2022-10-22 19:45,865 Kinkead Wy,,
22-02625,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-10-24 11:00,Moffitt Library Moffitt Library Rev 090418,,
22-02626,Found Prop.: Found Property,2022-10-25 06:57,Memorial Stadium Memorial Stadium,,
22-02627,Found Prop.: Found Property,2022-10-25 07:17,Memorial Stadium Memorial Stadium,,
22-02628,459: PC; Burglary; Misdemeanor,2022-10-23 15:00,2645 Haste St,,
22-02629,11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor 1203.2: PC; Probation Violation:rearrest/Revoke [state Specific Crime]; N,2022-10-25 11:00,2645 Haste St,,
22-02630,Caslty: Injury/Illness,2022-10-25 11:54,2415 Bowditch St,,
22-02631,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-10-25 00:30,Moffitt Library Moffitt Library,,
22-02632,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-10-25 13:15,Li Ka Shing Center Li Ka Shing Center,,
22-02633,484(A): PC; Petty Theft; Misdemeanor,2022-10-25 15:45,Golden Bear Cafe Golden Bear Cafe,,
22-02634,484(A): PC; Petty Theft; Misdemeanor RULES: Rules Violation,2022-10-25 17:17,Golden Bear Cafe Golden Bear Cafe,,
22-02635,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-10-25 16:45,Evans Hall,,
22-02636,459: PC; Burglary: Second Degree; Felony,2022-10-22 06:15,303 Derby Av,,
22-02637,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2022-10-25 21:30,Weill Hall,,
22-02638,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2022-10-25 21:30,Weill Hall,,
22-02639,FIRE: Fire,2022-10-26 03:46,Peoples Park Housing Construction Site,,
22-02640,487(A): PC; Grand Theft:money/Labor/Property; Felony SUPP: Supplemental Reports,2022-10-25 23:15,Strawberry Canyon Center Strawberry Canyon Landscape Services,,
22-02641,242: PC; Battery; Felony 1203.2: PC; Probation Violation:rearrest/Revoke [state Specific Crime]; N 422.6(A): PC; Violate Civil Rights By Force Or Threat Of Force; Misdemeanor,2022-10-26 07:39,2400 Durant Av,,
22-02642,PRODAM: Property Damage,2022-10-26 08:49,Hearst Av,,
22-02643,Lost Prop.: Lost Property,2022-10-22 12:00,Campus Campus unspecified,,
22-02644,487(A): PC; Grand Theft:money/Labor/Property; Felony,2022-10-26 11:06,555 Ohlone Av,,
22-02645,INFO: Information Only Report,2022-10-26 12:42,Law Building Law Building,,
22-02646,487(A): PC; Grand Theft:money/Labor/Property; Felony SUPP: Supplemental Reports,2022-10-25 22:40,Strawberry Canyon Center Strawberry Canyon Landscape Services,,
22-02647,INFO: Information Only Report,2022-10-26 10:50,Valley Life Science Building Valley Life Science Building,,
22-02648,INFO: Information Only Report **Stalking,2022-10-26 13:36,2495 Bancroft Wy,,
22-02649,INFO: Information Only Report,2022-10-26 13:58,Physics Building Physics Building Rev 090418,,
22-02650,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-10-26 09:00,Davis Hall,,
22-02651,Caslty: Injury/Illness,2022-10-26 16:28,735 Gooding Wy,,
22-02652,602: PC; Trespassing; Misdemeanor,2022-10-26 17:29,1 Cyclotron Rd,,
22-02654,Caslty: Injury/Illness,2022-10-26 17:55,2400 Durant Av,,
22-02655,69(A): PC; Obstruct/Resist Exec Ofcr; Felony 415.5: PC; Disturb The Peace At College/University; Misdemeanor 240: PC; Assault On Person; Misdemeanor 1203.2: PC; Probation Violation:rearrest/Revoke [state Specific Crime]; N SUPP: Supplemental Reports 626: Exclusion Order Issued 415.5 (A): PC; Disturb The Peace At University/Etc; Misdemeanor 243 (C)(1): PC; Battery W/Injury Against Emergency Person; W,2022-10-26 18:46,Golden Bear Cafe Golden Bear Cafe,,
22-02656,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony 484(A):PC; Petty Theft,2022-10-26 16:54,Gilman Hall,,
22-02657,22651(n): VC; Posted Tow Away Zone; Infraction,2022-10-27 01:18,485 Ohlone Av,,
22-02658,Caslty: Injury/Illness,2022-10-27 05:17,1070 Jackson St,,
22-02659,Found Prop.: Found Property,2022-10-27 08:12,West Crescent West Crescent,,
22-02660,211: PC; Robbery:first Degree; Felony,2022-10-27 08:52,5 Centennial Dr,,
22-02661,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2022-10-26 02:00,2400 Durant Av,,
22-02664,415.5: PC; Disturb The Peace At College/University; Misdemeanor 626: Exclusion Order Issued SUPP: Supplemental Reports,2022-10-27 15:18,Valley Life Science Building Valley Life Science Building,,
22-02665,Caslty: Injury/Illness,2022-10-27 17:00,Sather Gate Sather Gate,,
22-02666,5150: WI; 72 Hour Mental Health Hold;,2022-10-27 16:44,2301 Bancroft Wy,,
22-02667,INFO: Information Only Report,2022-10-27 16:43,2645 Haste St,,
22-02668,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-10-27 17:00,Dwinelle Hall,,
22-02669,602(M): PC; Trespass:occupy Property Without Consent; Misdemeanor RULES: Rules Violation,2022-10-27 19:20,Doe Library Doe Library Rev 090418,,
22-02670,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-10-27 16:58,Dwinelle Hall,,
22-02671,Caslty: Injury/Illness 647(F): PC; Disorderly Conduct:under Influence Of Drug; Misdemeanor,2022-10-27 21:22,Spieker Plaza Spieker Plaza Rev 090418,,
22-02672,Caslty: Injury/Illness,2022-10-28 00:43,2601 Warring St,,
22-02673,Caslty: Injury/Illness,2022-10-28 02:17,2601 Warring St,,
22-02674,5150: WI; 72 Hour Mental Health Hold;,2022-10-28 02:42,Sather Tower Sather Tower,,
22-02675,Found Prop.: Found Property,2022-10-28 04:59,Dwinelle Hall,,
22-02676,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-10-28 12:36,2520 Channing Wy,,
22-02677,484(A): PC; Petty Theft; Misdemeanor,2022-10-28 13:20,Golden Bear Cafe Golden Bear Cafe,,
22-02678,484(A): PC; Petty Theft; Misdemeanor,2022-10-18 13:00,Sproul Hall,,
22-02679,Found Prop.: Found Property,2022-10-28 01:50,Barrows Lane,,
22-02680,Civil: Civil Information Report,2022-10-28 15:00,2400 Durant Av,,
22-02681,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-10-28 16:05,Witter Field Lot,,
22-02682,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-10-27 03:00,Moffitt Library Moffitt Library,,
22-02683,487(A): PC; Grand Theft:money/Labor/Property; Felony,2022-10-28 16:38,1301 S 46th St,,
22-02684,242: PC; Battery With Serious Bodily Injury; Misdemeanor INFO: Information Only Report,2022-10-28 21:10,2001 Gayley Rd,,
22-02685,Civil: Civil Information Report,2022-10-29 00:37,2503 Haste St,,
22-02686,Caslty: Injury/Illness,2022-10-29 01:54,2650 Durant Av,,
22-02687,Caslty: Injury/Illness,2022-10-29 02:54,2299 Piedmont Av,,
22-02688,484G: PC; Theft By Use Of Access Card Information; Felony,2022-10-28 06:30,UNKNOWN Unknown Location,,
22-02689,Caslty: Injury/Illness,2022-10-29 12:42,Memorial Stadium Memorial Stadium,,
22-02690,470(D): PC; Forgery:false Checks/Records/Certificates/Etc; Misdemeanor,2022-10-29 13:42,Memorial Stadium Memorial Stadium,,
22-02691,Caslty: Injury/Illness,2022-10-29 14:19,Memorial Stadium Memorial Stadium,,
22-02692,245(A)(1): PC; Assault W/Deadly Weapon:not F/Arm; Felony SUPP: Supplemental Reports,2022-10-28 15:01,Peoples Park Housing Construction Site,,
22-02693,417.4: PC; Brandishing Firearm Replica; Misdemeanor,2022-10-29 15:38,Peoples Park Housing Construction Site,,
22-02694,INFO: Information Only Report,2022-10-29 15:53,Memorial Stadium Memorial Stadium,,
22-02695,WELFARE: Welfare Check,2022-10-29 17:52,2400 Durant Av,,
22-02696,Caslty: Injury/Illness,2022-10-29 22:50,2400 Durant Av,,
22-02697,Caslty: Injury/Illness,2022-10-30 01:26,2400 Durant Av,,
22-02698,Caslty: Injury/Illness,2022-10-30 02:13,2400 Durant Av,,
22-02699,Caslty: Injury/Illness,2022-10-30 03:20,2650 Haste St,,
22-02700,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2022-10-15 17:13,2701 Hearst Av,,
22-02701,Found Prop.: Found Property,2022-10-30 14:56,Evans Hall,,
22-02702,242: PC; Battery; Felony,2022-10-30 02:04,Li Ka Shing Center Li Ka Shing Center,,
22-02703,Caslty: Injury/Illness,2022-10-30 23:42,2400 Durant Av,,
22-02704,PRODAM: Property Damage,2022-10-30 23:48,1301 S 46th St,,
22-02705,Caslty: Injury/Illness,2022-10-31 01:23,2520 Channing Wy,,
22-02706,487(A): PC; Grand Theft:money/Labor/Property; Felony,2022-10-29 23:15,1301 S 46th St,,
22-02707,484(A): PC; Petty Theft; Misdemeanor,2022-10-27 19:30,1898 Le Roy Av,,
22-02708,OA-THEFT: Outside Assist - Theft,2022-10-31 12:42,Suffolk County NY,,
22-02709,INFO: Information Only Report,2022-10-21 05:52,1 Cyclotron Rd,,
22-02710,Found Prop.: Found Property,2022-10-31 11:47,2495 Bancroft Wy,,
22-02712,MP: Missing Person,2022-10-31 16:34,735 Gooding Wy,,
22-02713,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony SUPP: Supplemental Reports,2022-10-31 18:30,Valley Life Science Building Valley Life Science Building,,
22-02714,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-10-31 17:15,2121 Berkeley Wy,,
22-02715,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony SUPP: Supplemental Reports 484: PC; Petty theft,2022-10-31 18:55,Moffitt Library Moffitt Library Li Ka Shing Center Rev 090418,,
22-01953,MP: Missing Person SUPP: Supplemental Reports,2022-08-03 08:00,Campus Campus,,
22-01954,487(A): PC; Grand Theft:money/Labor/Property; Felony,2022-09-01 01:27,540 Red Oak Av,,
22-01955,Caslty: Injury/Illness,2022-09-01 10:49,Dwinelle Hall,,
22-01956,INFO: Information Only Report,2022-08-31 12:30,2650 Haste St,,
22-01958,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-08-24 15:30,Evans Hall,,
22-01959,484(A): PC; Petty Theft; Misdemeanor,2022-08-27 12:30,730 Kinkead Wy,,
22-01960,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-09-01 12:10,Cheit Hall,,
22-01961,INFO: Information Only Report,2022-09-01 13:27,Peoples Park Housing Construction Site,,
22-01962,10851 (B)(1): VC; Take Vehicle W/O Owner's Consent With Specific Priors (Amended); F SUPP: Supplemental Reports,2022-09-01 13:52,2415 Bowditch St,,
22-01963,Lost Prop.: Lost Property,2022-09-01 14:26,UNKNOWN Unknown Location,,
22-01964,INFO: Information Only Report,2022-08-03 08:00,2121 Berkeley Wy,,
22-01965,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2022-09-01 16:10,Li Ka Shing Center Li Ka Shing Center Rev 090418,,
22-01966,Caslty: Injury/Illness,2022-09-01 17:55,Dwinelle Hall,,
22-01967,532(A): PC; Obtain Money/Etc By False Pretenses; Misdemeanor,2022-09-01 17:12,UNKNOWN Unknown Location,,
22-01968,Caslty: Injury/Illness,2022-09-01 18:53,Upper Sproul Plaza Upper Sproul Plaza,,
22-01969,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2022-09-01 22:33,Valley Life Science Building Valley Life Science Building,,
22-01970,415: PC; Disturb The Peace; Misdemeanor,2022-09-01 22:38,LHS Vista Lot,,
22-01971,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-09-01 21:45,2301 Bancroft Wy,,
22-01972,487(A): PC; Grand Theft:money/Labor/Property; Felony,2022-07-25 02:30,2536 Channing Wy,,
22-01973,487(A): PC; Grand Theft:money/Labor/Property; Felony,2022-09-02 11:54,2701 Hearst Av,,
22-01974,484(A): PC; Petty Theft; Misdemeanor,2022-09-01 11:00,2220 Piedmont Av,,
22-01975,484(A): PC; Petty Theft; Misdemeanor,2022-09-02 11:30,Physics Building Physics Building,,
22-01976,496(A): PC; Receive/Etc Known Stolen Property; Misdemeanor,2022-08-15 16:00,UNKNOWN Unknown Location,,
22-01977,415: PC; Disturb The Peace; Misdemeanor,2022-09-02 23:22,LHS Lower Lot,,
22-01979,WELFARE: Welfare Check,2022-09-02 22:31,Evans Hall,,
22-01978,415: PC; Disturb The Peace; Misdemeanor,2022-09-03 05:52,LHS Lower Lot,,
22-01982,653M(B): PC; With Intent To Annoy Or Harass With Repeat Calls/Contact; Misdemea,2022-09-02 13:52,2400 Durant Av,,
22-01983,22651(n): VC; Posted Tow Away Zone; Infraction,2022-09-03 12:39,North Extension Lot,,
22-01984,INFO: Information Only Report,2022-09-03 12:23,Channing Wy,,
22-01985,Caslty: Injury/Illness,2022-09-03 13:05,Memorial Stadium Memorial Stadium,,
22-01986,INFO: Information Only Report,2022-09-03 13:20,Memorial Stadium Memorial Stadium,,
22-01987,OA-BPD: Outside Assist - BPD Caslty: Injury/Illness,2022-09-03 13:17,College Ave,,
22-01988,INFO: Information Only Report,2022-09-03 13:38,Memorial Stadium Memorial Stadium,,
22-01989,Caslty: Injury/Illness,2022-09-03 14:00,Memorial Stadium Memorial Stadium,,
22-01990,Caslty: Injury/Illness,2022-09-03 14:09,Memorial Stadium Memorial Stadium,,
22-01991,Caslty: Injury/Illness,2022-09-03 14:06,2534 Durant Av,,
22-01992,Caslty: Injury/Illness,2022-09-03 14:29,Memorial Stadium Memorial Stadium Rev 090418,,
22-01993,Caslty: Injury/Illness,2022-09-03 15:01,Memorial Stadium Memorial Stadium,,
22-01994,Caslty: Injury/Illness,2022-09-03 15:05,Memorial Stadium Memorial Stadium,,
22-01996,484(A): PC; Petty Theft; Misdemeanor,2022-07-28 15:44,1070 Jackson St,,
22-01997,487(A): PC; Grand Theft:money/Labor/Property; Felony,2022-08-29 13:40,2309 Haste St,,
22-01998,242: PC; Battery; Felony,2022-09-03 18:31,Peoples Park Housing Construction Site,,
22-01999,Lost Prop.: Lost Property,2022-09-03 19:13,Memorial Stadium Memorial Stadium,,
22-01995,243(A): PC; Battery on Person; Misdemeanor,2022-09-03 15:45,Memorial Stadium Memorial Stadium Rev 090418,,
22-02000,Caslty: Injury/Illness,2022-09-04 03:00,1928 Stadium Rim Wy,,
22-02001,WELFARE: Welfare Check,2022-09-04 04:06,1928 Stadium Rim Wy,,
22-02002,Caslty: Injury/Illness,2022-09-04 09:29,2299 Piedmont Av,,
22-02003,242: PC; Battery With Serious Bodily Injury; Misdemeanor,2022-09-04 09:45,Peoples Park Housing Construction Site,,
22-02004,Caslty: Injury/Illness,2022-09-03 06:00,2645 Haste St,,
22-02005,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-09-02 16:54,2520 Channing Wy,,
22-02006,MISC: Miscellaneous Report,2022-09-04 15:24,Memorial Stadium Memorial Stadium,,
22-02007,242: PC; Battery With Serious Bodily Injury; Felony,2022-09-04 15:35,Sather Tower Campanille,,
22-02008,664: PC; Attempt Crime [state Specific Crime]; N 484(A): PC; Theft Of Personal Property; Misdemeanor,2022-09-04 16:14,Doe Library Doe Library,,
22-02009,*Robbery,2022-09-04 20:27,2214 Bancroft Wy,,
22-02010,484(A): PC; Petty Theft; Misdemeanor,2022-09-04 19:37,2301 Bancroft Wy,,
22-02011,22651 (K): VC; Abandon Vehicle;,2022-09-04 20:48,West End Wy,,
22-02012,OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2022-09-05 00:24,1057 Eastshore Hw,,
22-02013,653M(A): PC; Annoying Telephone Call:obscene/Threatening; Misdemeanor *Stalking,2022-09-05 06:27,2500 block Haste St,,
22-02014,INFO: Information Only Report *314: PC; Indecent Exposure,2022-09-05 10:51,Durant and Ellsworth,,
22-02015,Caslty: Injury/Illness,2022-09-05 11:21,2400 Durant Av,,
22-02016,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2022-09-05 13:00,Bauer Wurster Hall,,
22-02017,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2022-09-05 14:55,2415 Bowditch St,,
22-02018,Caslty: Injury/Illness,2022-09-05 15:06,2650 Haste St,,
22-02019,452(D): PC; Causing Fire Of Property; Misdemeanor 166(A)(1): PC; Contempt Of Court:disorderly/Etc Behavior; Misdemeanor 417(A)(1): PC; Exhibit Deadly Weapon Other Than Firearm; Misdemeanor,2022-09-05 18:10,Gill Tract Gill Tract,,
22-02020,SUPP: Supplemental Reports UCBPD-WAR-M: Misdemeanor Warrant From Ucbpd 11364: HS; Possess Controlled Substance Paraphernalia; Misdemeanor 11350(A): HS; Possess Narcotic Controlled Substance; Felony,2022-09-05 20:49,2495 Bancroft Wy,,
22-02021,Caslty: Injury/Illness,2022-09-05 22:59,2520 Channing Wy,,
22-02022,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-09-04 21:00,Red Oak Av,,
22-02023,487(A): PC; Grand Theft:money/Labor/Property; Felony 594: PC; Malicious Mischief/Vandalism; Misdemeanor 242: PC; Battery 242: PC; Battery,2022-09-05 05:34,2503 Haste St,,
22-02024,459V: PC; Burglary Vehicle; Felony,2022-09-05 20:45,625 West End Wy,,
22-02025,OA-VEH BURGLARY: Outside Assist - Vehicle Burglary,2022-09-06 10:41,Tilden Park Tilden Park,,
22-02027,487(A): PC; Grand Theft:money/Labor/Property; Felony SUPP: Supplemental Reports,2022-09-03 14:15,2451 Hearst Av,,
22-02028,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-09-03 19:30,2400 Durant Av,,
22-02029,Caslty: Injury/Illness,2022-09-06 13:18,Haas Pavilion Haas Pavilion,,
22-02030,488: PC; Petty Theft; Misdemeanor,2022-09-02 14:45,2400 Durant Av,,
22-02031,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2022-09-06 14:15,Physics Building Physics Building,,
22-02032,484 E: PC; Theft of Access Card; Misdemeanor,2022-09-01 22:15,UNKNOWN Unknown Location,,
22-02033,484(A): PC; Petty Theft; Misdemeanor,2022-09-03 00:30,2333 College Av,,
22-02034,Caslty: Injury/Illness SUPP: Supplemental Reports,2022-09-06 17:35,Physics Building Physics Building,,
22-02035,Lost Prop.: Lost Property,2022-09-06 17:37,2520 Channing Wy,,
22-02036,484(A): PC; Petty Theft; Misdemeanor,2022-09-05 15:00,2650 Haste St,,
22-02037,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-09-06 19:18,Cheit Hall,,
22-02038,417(A)(1): PC; Exhibit Deadly Weapon Other Than Firearm; Misdemeanor,2022-09-06 23:57,Peoples Park Housing Construction Site Rev 090418,,
22-02039,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-09-01 16:00,2650 Durant Av,,
22-02040,211: PC; Robbery:first Degree; Felony 242: PC; Battery; Felony,2022-08-01 14:00,Lower Sproul Plaza Lower Sproul Plaza,,
22-02041,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-09-06 15:00,2520 Channing Wy,,
22-02042,Found Prop.: Found Property,2022-09-07 11:44,Bauer Wurster Hall,,
22-02043,Caslty: Injury/Illness,2022-09-07 13:05,McLaughlin Hall,,
22-02044,10852: VC; Tamper With Vehicle; Misdemeanor,2022-09-07 13:37,2643 Bancroft Wy,,
22-02045,Lost Prop.: Lost Property,2022-08-12 00:00,Giannini Hall,,
22-02047,Caslty: Injury/Illness,2022-09-07 16:46,LBNL50 LBNL50,,
22-02048,243.4: PC; Sexual Battery; Misdemeanor,2022-09-07 17:30,Faculty Glade Faculty Glade,,
22-02050,OA-BPD: Outside Assist - BPD Caslty: Injury/Illness,2022-09-07 19:15,Bancroft Wy,,
22-02051,Caslty: Injury/Illness,2022-09-07 19:32,Foothill1 Foothill1 Rev 090418,,
22-02053,"OUT WRTF: Other Agency Warrant, Fel 166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor 11377(A): HS; Possess Controlled Substance; Misdemeanor 1203.2: PC; Probation Violation:rearrest/Revoke [state Specific Crime]; N",2022-09-07 22:19,Bechtel Center Bechtel Terrace,,
22-02054,OA-BPD: Outside Assist - BPD 242: PC; Battery; Felony 240: PC; Assault On Person; Misdemeanor 243.4: PC; Sexual Battery; Misdemeanor,2022-03-24 05:15,2424 Channing Wy,,
22-02057,FIRE: Fire SUPP: Supplemental Reports,2022-09-08 08:49,Frank Schlessinger Wy,,
22-02058,Caslty: Injury/Illness,2022-09-08 09:28,2601 Warring St,,
22-02059,INFO: Information Only Report,2022-09-08 10:09,Sproul Hall,,
22-02060,5150: WI; 72 Hour Mental Health Hold;,2022-09-08 14:33,2650 Durant Av,,
22-02061,Caslty: Injury/Illness,2022-09-08 15:30,Valley Life Science Building 1001 Valley Life Science Building,,
22-02062,OA-BOMB: Outside Assist - Bomb Call,2022-09-08 10:20,212 CLEVELAND CT,,
22-02063,OA-BPD: Outside Assist - BPD,2022-09-08 16:59,2400 Bancroft Wy,,
22-02064,FIRE: Fire,2022-09-08 17:23,Grinnell Path,,
22-02065,OA-BPD: Outside Assist - BPD 240: PC; Assault On Person; Misdemeanor,2022-09-07 00:00,2500 Dwight Wy,,
22-02066,647(H): PC; Disorderly Conduct:loiter/Etc Private Property; Misdemeanor,2022-09-08 17:02,540 Red Oak Av,,
22-02067,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2022-09-08 17:00,Cheit Hall,,
22-02068,10851 (B)(1): VC; Take Vehicle W/O Owner's Consent With Specific Priors (Amended); F,2022-09-08 18:37,Hearst Av,,
22-02069,646.9: PC; Stalking; Felony 288.2 (A): PC; Send/Exhibit/Etc Harmful Matter to Minor:intent:seduce (Amended);,2022-09-07 08:18,2700 block Bancroft Wy,,
22-02070,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-09-08 18:44,Physics Building Physics Building South,,
22-02071,647(H): PC; Disorderly Conduct:loiter/Etc Private Property; Misdemeanor,2022-09-08 12:55,2301 Bancroft Wy,,
22-02072,520: PC; Extortion; Felony,2022-09-08 20:32,2400 Durant Av,,
22-02073,PRODAM: Property Damage,2022-09-08 21:33,2223 Fulton St,,
22-02074,Civil: Civil Information Report,2022-09-01 14:30,Upper Sproul Plaza Upper Sproul Plaza Rev 090418,,
22-02075,415: PC; Disturb The Peace; Misdemeanor,2022-09-09 00:20,LHS Vista Lot,,
22-02076,Caslty: Injury/Illness,2022-09-09 09:01,Dwinelle Hall,,
22-02077,148.4: PC; False Fire Alarm; Misdemeanor 148(A)(1): PC; Obstruct/Resist/Etc Public/Peace Officer/Emergency Med Tech; Misde,2022-09-09 09:10,2301 Bancroft Wy,,
22-02078,FIRE: Fire,2022-09-09 08:00,2000 Carleton St,,
22-02079,WELFARE: Welfare Check,2022-09-09 12:29,Physics Building Physics Building,,
22-02080,INFO: Information Only Report,2022-09-07 08:00,,,
22-02081,459V: PC; Burglary Vehicle; Felony,2022-09-09 15:55,2241 Durant Av,,
22-02082,Civil: Civil Information Report *Stalking,2022-09-09 17:15,Bauer Wurster Hall,,
22-02083,459V: PC; Burglary Vehicle; Felony,2022-09-09 19:00,2645 Haste St,,
22-02084,415: PC; Disturb The Peace; Misdemeanor,2022-09-09 22:02,LHS Vista Lot,,
22-02085,Lost Prop.: Lost Property,2022-08-24 19:30,Hearst Field Annex Hearst Field Annex Rev 090418,,
