Case #,Crime,Occurred (Averaged),Location,lon,lat
23-00005,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-01-01 15:21,Peoples Park Housing Construction Site Rev 090418,-122.272863,37.8708393
23-00006,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2023-01-02 15:09,2301 Bancroft Wy,-122.260816,37.868605
23-00007,459: PC; Burglary: Second Degree; Felony 1203.2(A): PC; Probation Violation:rearrest/Revoke; Misdemeanor SUPP: Supplemental Reports,2023-01-02 16:46,2240 Piedmont Av,-122.25277702388014,37.870702356039885
23-00008,Deceased: Deceased Person,2023-01-03 12:09,Peoples Park Housing Construction Site,-122.272863,37.8708393
23-00009,INFO: Information Only Report,2023-01-03 17:41,2299 Piedmont Av,-122.2519432,37.8697156
23-00010,Lost Prop.: Lost Property,2023-01-03 09:19,Dwinelle Hall,-122.2607432628604,37.8707285
23-00011,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-01-03 18:16,2301 Bancroft Wy,-122.260816,37.868605
23-00012,602: PC; Trespassing; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Felony,2023-01-04 01:08,2301 Bancroft Wy,-122.260816,37.868605
23-00013,484(A): PC; Theft Of Personal Property; Misdemeanor,2022-12-27 10:45,415 Kula Gulf Wy,-122.3035174,37.8845285
23-00014,261(A)(1): PC; Rape:victim Incapable Of Giving Consent; Felony,2023-05-05 17:37,2500 block Haste St,-122.272863,37.8708393
23-00015,OA-BPD: Outside Assist - BPD *20002: VC; Hit and Run Misd.,2023-01-04 09:58,2520 Haste St,-122.2584244234124,37.86597420767073
23-00016,594(A)(2): PC; Vandalism:damage Property; Misdemeanor,,2251 College Av,-122.25349276258252,37.86138105573935
23-00017,SUPP: Supplemental Reports INFO: Information Only Report,2023-01-05 09:48,Campus Unspecified Campus Location Campus Unspecified,-122.288608,37.868541
23-00018,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-01-05 15:55,540 Red Oak Av,-122.272863,37.8708393
23-00019,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-01-05 15:00,2301 Bancroft Wy,-122.260816,37.868605
23-00020,Lost Prop.: Lost Property,2023-01-05 16:01,Evans Hall,-122.25768131042068,37.8736211
23-00021,484(A): PC; Petty Theft; Misdemeanor,2023-01-03 11:52,2151 Berkeley Wy,-122.26776987710174,37.87326659826463
23-00022,487(A): PC; Grand Theft:money/Labor/Property; Felony,2023-01-05 20:05,West Crescent West Crescent,-122.272863,37.8708393
23-00023,422(A): PC; Threaten Crime With Intent To Terrorize; Misdemeanor,2023-01-05 20:34,Upper Sproul Plaza Upper Sproul Plaza Rev 090418,-122.259346,37.869473
23-00024,SUPP: Supplemental Reports 166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Misdemeanor 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor 148(A)(1): PC; Obstruct/Resist/Etc Public/Peace Officer/Emergency Med Tech; Misde,2023-01-06 09:29,Upper Sproul Plaza Upper Sproul Plaza,-122.25940006990032,37.8695157
23-00025,602(O): PC; Trespass:refuse To Leave Property; Misdemeanor 647(F): PC; Disorderly Conduct:alcohol; Misdemeanor,2023-01-06 13:43,2536 Channing Wy,-122.25736188372092,37.86703753488372
23-00026,22651(n): VC; Posted Tow Away Zone; Infraction,2023-01-06 15:27,300 Gooding Wy,-122.272863,37.8708393
23-00027,Lost Prop.: Lost Property,2023-01-03 00:01,Bauer Wurster Hall,-122.25490130888858,37.87058195
23-00028,602(O): PC; Trespass:refuse To Leave Property; Misdemeanor,2023-01-06 19:50,1123 Jackson St,-122.272863,37.8708393
23-00029,626.6(A): PC; Nnstdnt Refuse Leave Univ; Misdemeanor,2023-01-06 21:13,2227 Piedmont Av,-122.2528493741714,37.87087733429054
23-00030,484(A): PC; Petty Theft; Misdemeanor,2022-12-24 15:20,1070 Jackson St,-122.272863,37.8708393
23-00031,"OUT WRTF: Other Agency Warrant, Fel OUT WRTM: Other Agency Warrant, Misd 978.5: PC; Bench Warrant/Failure To Appear On Felony Charge; Felony",2023-01-08 02:45,Sixth St,-122.29619652789458,37.86336117540043
23-00032,SUPP: Supplemental Reports 243(E)(1): PC; Battery:spouse/Ex Spouse/Date/Etc; Misdemeanor,2023-01-08 08:30,555 Ohlone Av,-122.272863,37.8708393
23-00033,HAZMAT: Hazardous Condition,2023-01-08 09:42,Li Ka Shing Center Li Ka Shing Center,-122.265396,37.87281
23-00034,459: PC; Burglary:first Degree; Felony 530.5(A): PC; Get Credit/Etc Other's Id; Felony,2023-01-08 15:40,BAMPFA Lot,-122.272863,37.8708393
23-00035,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2023-01-08 17:49,2301 Bancroft Wy,-122.260816,37.868605
23-00215,Caslty: Injury/Illness,2023-01-30 02:41,1005 Sixth St,-122.3022287,37.8829034
23-00216,OA-BPD: Outside Assist - BPD *Robbery,2023-01-29 01:44,2631 Durant Av,-122.25533820391932,37.8685844
23-00217,148.4(A)(1): PC; Tamper/Etc With Fire Alarm/Etc; Misdemeanor,2023-01-30 05:26,2645 Haste St,-122.2544244,37.8673072
23-00219,INFO: Information Only Report,2023-01-27 00:25,2439 Durant Ave,-122.259628,37.8678587
23-00220,Lost Prop.: Lost Property,2023-01-16 19:00,1595 Detriot Avenue,-122.291357,37.87578
23-00222,INFO: Information Only Report,2022-12-05 17:15,Bauer Wurster Hall,-122.25490130888858,37.87058195
23-00223,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-01-27 16:30,Dwinelle Hall,-122.2607432628604,37.8707285
23-00224,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-01-30 14:45,Evans Hall,-122.25768131042068,37.8736211
23-00225,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-01-30 12:30,Upper Sproul Plaza Upper Sproul Plaza,-122.25940006990032,37.8695157
23-00226,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-01-30 14:00,South Hall,-122.2585374222892,37.87133485
23-00227,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-01-30 13:50,Dwinelle Hall,-122.2607432628604,37.8707285
23-00228,INFO: Information Only Report *Rape,2023-01-30 04:20,Dwight Wy,-122.28431535220662,37.86178476620944
23-00229,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-01-30 15:45,2645 Haste St,-122.2544244,37.8673072
23-00230,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2023-01-30 20:00,Valley Life Science Building Valley Life Science Building,-122.272863,37.8708393
23-00231,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-01-30 17:52,Bauer Wurster Hall,-122.25490130888858,37.87058195
23-00232,Caslty: Injury/Illness 594(A)(1): PC; Vandalism,2023-01-30 23:53,2650 Haste St,-122.2560025249778,37.86647419644383
23-00233,SUPP: Supplemental Reports 10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony 11364(A): HS; Possess Unlawful Paraphernalia; Misdemeanor 626.10(B): PC; Poss Wpn Univ Not F/Arm; Felony,2023-01-31 09:55,2601 Warring St,-122.250147,37.864041
23-00234,532(A): PC; Obtain Money/Etc By False Pretenses [over $400]; Felony,2023-01-25 11:54,UNKNOWN Unknown Location,-122.272863,37.8708393
23-00235,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-01-31 12:19,2400 Hearst Av,-122.2625687979798,37.874653424242425
23-00236,647(J)(2): PC; Invad Privcy Concld Video; Misdemeanor,2023-01-31 14:48,Valley Life Science Building Valley Life Science Building,-122.272863,37.8708393
23-00237,470(D): PC; Forgery:false Checks/Records/Certificates/Etc; Felony,2023-01-31 13:44,1608 Fourth St,-122.30222713682431,37.8731658
23-00238,INFO: Information Only Report,2023-01-31 15:00,Hearst Memorial Gymnasium Hearst Gym,-122.257164,37.874153
23-00239,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-01-31 19:15,Moffitt Library Moffitt Library,-122.2598416,37.873349
23-00240,Found Prop.: Found Property,2023-01-31 16:32,Bechtel Center Kresge Engineering Library,-122.272863,37.8708393
23-00241,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-01-31 15:00,Dwinelle Hall,-122.2607432628604,37.8707285
23-00539,242: PC; Battery On Person; Misdemeanor,2023-02-28 23:57,2650 Haste St,-122.2560025249778,37.86647419644383
23-00540,242: PC; Battery On Person; Misdemeanor SUPP: Supplemental Reports,2023-03-01 01:46,Wheeler Hall,-122.25917403060896,37.87132175
23-00542,626.6(A): PC; Nnstdnt Refuse Leave Univ; Misdemeanor,2023-03-01 07:20,1801 Walnut St,-122.26769352206912,37.87480242845038
23-00544,594(A)(2): PC; Vandalism:damage Property; Misdemeanor,2023-02-28 20:00,3001 Derby St,-122.247352,37.864905
23-00546,484(A): PC; Petty Theft; Misdemeanor *Motor Vehicle Theft,2023-02-28 18:45,Wheeler Hall,-122.25917403060896,37.87132175
23-00547,451(C): PC; Arson:structure/Forest Land; Felony SUPP: Supplemental Reports,2023-03-01 10:40,Peoples Park Housing Construction Site,-122.272863,37.8708393
23-00548,236: PC; False Imprisonment; Misdemeanor,2023-03-01 11:35,2650 Haste St,-122.2560025249778,37.86647419644383
23-00549,WELFARE: Welfare Check,2023-03-01 10:44,2424 Channing Wy,-122.25951811764706,37.86675558823529
23-00550,FIRE: Fire SUPP: Supplemental Reports,2023-03-01 17:08,Bancroft Wy,-122.28565157020569,37.86528873030079
23-00551,OA-THEFT: Outside Assist - Theft,2023-02-28 17:45,6310 College Av,-122.254538071,37.868815937
23-00552,626.10(B): PC; Poss Wpn Univ Not F/Arm; Felony 21310: PC; Carry Concealed Dirk Or Dagger; Felony 11377(A): HS; Possess Controlled Substance; Misdemeanor,2023-03-01 21:10,2650 Haste St,-122.2560025249778,37.86647419644383
23-00553,Caslty: Injury/Illness 488: PC; Petty Theft,2023-03-01 16:17,2424 Haste St,-122.25966220370196,37.86568885
23-00554,417(A)(1): PC; Exhibit Deadly Weapon Other Than Firearm; Misdemeanor,2023-03-02 07:21,Gill Tract Gill Tract,-122.272863,37.8708393
23-00555,594(A)(1): PC; Vandalism:deface Property; Felony,2023-03-01 23:45,University Village UVA,-122.272863,37.8708393
23-00556,INFO: Information Only Report,2022-01-31 11:14,Noncampus property,-122.272863,37.8708393
23-00557,WELFARE: Welfare Check SUPP: Supplemental Reports,2023-03-02 04:04,2400 Durant Av,-122.260114,37.86724
23-00558,602: PC; Trespassing; Misdemeanor 484(A): PC; Theft Of Personal Property; Misdemeanor SUPP: Supplemental Reports,2023-03-02 00:00,Evans Hall,-122.25768131042068,37.873621099999994
23-00559,459: PC; Burglary; Misdemeanor,2023-02-22 01:00,University Village UVA,-122.272863,37.8708393
23-00560,484(A): PC; Petty Theft; Misdemeanor,2023-03-02 12:45,Hilgard Hall,-122.26344814450144,37.8733962
23-00561,SUPP: Supplemental Reports INFO: Information Only Report,2023-03-01 23:47,2850 Telegraph Av,-122.2599084,37.8580359
23-00562,RULES: Rules Violation 11550(A): HS; Use/Under Influence Of Controlled Substance; Misdemeanor,2023-03-02 15:24,2424 Haste St,-122.25966220370195,37.86568885
23-00563,Caslty: Injury/Illness,2023-03-02 19:04,2400 Durant Av,-122.260114,37.86724
23-00564,OA-BPD: Outside Assist - BPD OA-BATTERY: Outside Assist - Battery,2023-03-01 18:00,Channing Wy,-122.29569816420656,37.86174439180047
23-00565,12500 (A): VC; Drive Without Licence; Misdemeanor,2023-03-02 23:20,Channing Wy,-122.29569816420656,37.86174439180047
23-00566,INFO: Information Only Report SUPP: Supplemental Reports 594(A)(1): PC; Vandalism 422(A): PC; Threaten Crime With Intent To Terrorize,2023-03-02 17:54,2503 Haste St,-122.2585225860627,37.866127513824125
23-00568,Caslty: Injury/Illness,2023-03-03 14:52,2301 Bancroft Wy,-122.260816,37.868605
23-00569,484(A): PC; Petty Theft; Misdemeanor,2022-12-12 00:00,LBNL90 4052A LBNL90,-122.272863,37.8708393
23-00570,647(F): PC; Disorderly Conduct:alcohol; Misdemeanor 417(A)(1): PC; Exhibit Deadly Weapon Other Than Firearm; Misdemeanor 22210: PC; Mfg/Sale/Etc Leaded Cane; Misdemeanor 484(A): PC; Petty Theft; Misdemeanor,2023-03-03 14:53,1123 Jackson St,-122.272863,37.8708393
23-00572,484(A): PC; Petty Theft; Misdemeanor,2023-03-03 04:00,1000 Sixth St,-122.3027008,37.882828
23-00574,484(A): PC; Petty Theft; Misdemeanor,2023-03-03 18:23,945 Ohlone Av,-122.272863,37.8708393
23-00575,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor 602(L)(1): PC; Tresp Ref Leave By Order 10851: VC; Vehicle Theft,2023-03-02 16:30,Bauer Wurster Hall,-122.25490130888858,37.87058195
23-00576,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-03 23:59,2650 Haste St,-122.25600252497779,37.866474196443825
23-00577,459: PC; Burglary:first Degree; Felony,2023-03-04 19:07,3800 San Pablo Av,-122.29347345,37.873
23-00578,Caslty: Injury/Illness,2023-03-04 21:52,2400 Durant Av,-122.260114,37.86724
23-00579,INFO: Information Only Report,2023-03-05 00:57,2601 Warring St,-122.250147,37.864041
23-00580,5150: WI; 72 Hour Mental Health Hold;,2023-03-05 13:26,2400 Durant Av,-122.260114,37.86724
23-00581,OA-BPD: Outside Assist - BPD OA-ROBBERY: Outside Assist - Robbery,2023-03-05 13:15,2600 Durant Av,-122.25631195016607,37.867924200000004
23-00582,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-04 18:00,485 Ohlone Av,-122.272863,37.8708393
23-00583,Lost Prop.: Lost Property OA-BPD: Outside Assist - BPD,2023-03-05 01:30,Sproul Hall,-122.25877388866843,37.8696038
23-00584,Caslty: Injury/Illness,2023-03-05 15:23,Centennial Dr,-122.24849847257846,37.8719471782372
23-00585,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony 484: PC; Petty Theft,2023-03-03 18:44,735 Gooding Wy,-122.272863,37.8708393
23-00586,602.5: PC; Enter/Etc Noncommercial Dwelling; Misdemeanor,2023-03-06 01:46,3800 San Pablo Av,-122.29347345,37.873
23-00587,484(A): PC; Petty Theft; Misdemeanor,2023-03-03 14:07,Moffitt Library Moffitt Library,-122.2598416,37.873349
23-00588,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2023-03-06 13:00,Evans Hall,-122.25768131042068,37.873621099999994
23-00589,487(A): PC; Grand Theft:money/Labor/Property; Felony,2023-01-23 00:00,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
23-00590,484(A): PC; Petty Theft; Misdemeanor,2023-03-06 09:25,Golden Bear Cafe Golden Bear Cafe,-122.259703,37.869831
23-00591,459: PC; Burglary; Misdemeanor,2023-03-06 14:00,411 West End Wy,-122.272863,37.8708393
23-00592,242: PC; Battery On Person; Misdemeanor PRODAM: Property Damage,2023-03-06 19:17,Cesar Chavez Center Cesar Chavez Center,-122.260364,37.86962
23-00593,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-02 15:00,Wheeler Hall,-122.25917403060896,37.87132175
23-00594,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2023-03-06 14:45,Moffitt Library Moffitt Library,-122.2598416,37.873349
23-00595,602.5: PC; Enter/Etc Noncommercial Dwelling; Misdemeanor,2023-03-06 21:49,2400 Durant Av,-122.260114,37.86724
23-00596,594(B)(1): PC; Vandalism ($400 Or More); Felony 602(M): PC; Trespass:occupy Property Without Consent; Misdemeanor SUPP: Supplemental Reports,2023-03-07 05:21,Valley Life Science Building Valley Life Science Building,-122.272863,37.8708393
23-00597,FIRE: Fire,2023-03-07 08:29,Latimer Hall,-122.255914566482,37.87310845
23-00598,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-05 09:00,2000 Carleton St,-122.268547,37.860596
23-00599,PRODAM: Property Damage,2023-03-07 08:57,LBNL75 LBNL75,-122.272863,37.8708393
23-00600,602(M): PC; Trespass:occupy Property Without Consent; Misdemeanor 594(A)(1): PC; Vandalism:deface Property; Misdemeanor 626: Exclusion Order Issued,2023-03-07 14:23,2601 Warring St,-122.250147,37.864041
23-00602,OA-BPD: Outside Assist - BPD OA-ROBBERY: Outside Assist - Robbery,2023-03-07 15:47,Dwight Pl,-122.28431535220662,37.86178476620944
23-00603,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-07 08:00,2234 Piedmont Av,-122.25281429599703,37.87078160833051
23-00604,245(A)(1): PC; Assault W/Deadly Weapon:not F/Arm; Felony,2023-03-07 20:32,University Village UVA,-122.272863,37.8708393
23-00605,243.4(A): PC; Sexual Batt By Restraint; Misdemeanor *Fondling 459: PC; Burglary:first Degree; Felony 594(A)(2): PC; Vandalism:damage Property; Felony 182(A)(1): PC; Conspiracy:commit Crime; Felony ** - VAWA protection *** - manually added,2023-03-07 18:28,2600 block Warring St,-122.250568,37.863922
23-00606,459: PC; Burglary:first Degree; Felony 594(B)(2)(A): PC; Vandalism Less Than $400; Misdemeanor,2023-03-08 03:30,Liberty Ship Wy,-122.272863,37.8708393
23-00607,Caslty: Injury/Illness,2023-03-08 12:26,2700 Hearst Av,-122.25551,37.875524
23-00608,INFO: Information Only Report *Stalking,2023-02-09 15:30,on campus,-122.272863,37.8708393
23-00609,INFO: Information Only Report,2023-02-28 12:43,1608 4th St,-122.30222713682431,37.873165799999995
23-00611,Caslty: Injury/Illness,2023-03-08 18:35,Hildebrand Hall,-122.25574850455493,37.872667
23-00612,Lost Prop.: Lost Property,2023-01-28 11:59,7 Gauss Wy,-122.2446195,37.880597
23-00613,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-08 19:21,Cheit Hall,-122.25431333014383,37.87184365
23-00619,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony *Unfounded,2023-03-08 18:56,2645 Haste St,-122.2544244,37.8673072
23-00624,"OUT WRTF: Other Agency Warrant, Fel ** - VAWA protection",2023-03-08 14:40,2601 Warring St,-122.250147,37.864041
23-00614,Civil: Civil Information Report,2023-03-09 00:01,Law Building Law Building,-122.25346010910064,37.8699502
23-00615,SUPP: Supplemental Reports 10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-09 01:52,2111 Bancroft Wy,-122.2668545,37.8678074
23-00616,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-03-09 07:31,2301 Bancroft Wy,-122.260816,37.868605
23-00617,INFO: Information Only Report,2023-03-02 14:00,Cory Hall,-122.2579707,37.8752985
23-00618,RULES: Rules Violation,2023-03-08 17:00,2495 Bancroft Wy,-122.2598545,37.869332
23-00620,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-09 10:00,Valley Life Science Building Valley Life Science Building,-122.272863,37.8708393
23-00621,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-09 13:16,Barker Hall,-122.26548032875243,37.8739629
23-00622,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-09 12:30,Bauer Wurster Hall,-122.25490130888858,37.87058195
23-00623,Caslty: Injury/Illness,2023-03-09 15:22,2520 Channing Wy,-122.25740262790698,37.867032511627905
23-00625,484(A): PC; Theft Of Personal Property; Misdemeanor,2023-03-09 13:51,Cory Hall,-122.2579707,37.8752985
23-00626,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2023-03-08 15:00,Dwinelle Hall,-122.2607432628604,37.8707285
23-00627,Caslty: Injury/Illness,2023-03-10 02:14,2424 Channing Wy,-122.25951811764706,37.86675558823529
23-00628,Caslty: Injury/Illness,2023-03-08 18:00,SAN FRANCISCO AIRPORT,-122.272863,37.8708393
23-00629,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2023-03-10 01:32,2465 Bancroft Wy,-122.2606942,37.8687031
23-00630,Lost Prop.: Lost Property,2023-02-21 13:00,2301 Bancroft Wy,-122.260816,37.868605
23-00631,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-10 14:20,Mulford Hall,-122.26429165961542,37.872687049999996
23-00632,Caslty: Injury/Illness,2023-03-10 19:27,Haas Pavilion Haas Pavilion,-122.26220609544905,37.86939045
23-00633,Caslty: Injury/Illness,2023-03-10 20:31,University Dr,-122.26440805650157,37.871889338871476
23-00634,OA-BPD: Outside Assist - BPD 10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-10 19:53,2369 Telegraph Av,-122.25864146534927,37.867440599999995
23-00635,484(A): PC; Petty Theft; Misdemeanor,2023-03-10 20:50,2301 Bancroft Wy,-122.260816,37.868605
23-00636,484(A): PC; Petty Theft; Misdemeanor,2023-03-08 16:00,2401 Durant Av,-122.26110790700152,37.868028499999994
23-00637,626: Exclusion Order Issued 148.9(A): PC; Give False Id To Po; Misdemeanor 148(A)(1): PC; Obstruct/Resist/Etc Public/Peace Officer/Emergency Med Tech; Misde,2023-03-11 11:04,Hearst Av,-122.29109499749465,37.87060032614356
23-00638,TC-Injury: Traffic Collision Injury,2023-03-10 21:10,Campbell Hall,-122.25708716604909,37.87293165
23-00639,TC-Non Injury: Traffic Collision Non Injury,2023-03-11 13:28,College Av,-122.25349276258251,37.86138105573935
23-00640,415(3): PC; Offensive Words In Public Place 242: PC; Battery On Person; Misdemeanor *Aggravated Assault **261(A)(2): PC; Rape By Force/Fear/Etc; Felony,2023-02-01 12:00,2500 block Haste St,-122.272863,37.8708393
23-00641,647(J)(4)(A): PC; Dist Intim Imag Int/Humil; Misdemeanor,2023-03-11 12:00,2650 Haste St,-122.25600252497779,37.866474196443825
23-00642,22651(n): VC; Posted Tow Away Zone; Infraction,2023-03-11 15:00,Lower Sproul Garage Lower Sproul Garage,-122.2606309,37.8688322
23-00643,INFO: Information Only Report,2023-03-11 17:30,Social Sciences Building Social Sciences Building,-122.2579343322098,37.87010825
23-00644,242: PC; Battery On Person; Misdemeanor unknown,1973-09-10 10:44,2195 Hearst Av,-122.26773338492629,37.87410311165394
23-00645,Caslty: Injury/Illness,2023-03-12 01:19,580 Ohlone Av,-122.272863,37.8708393
23-00646,484(A): PC; Petty Theft; Misdemeanor,2023-03-12 01:09,2650 Durant Av,-122.25523019684019,37.867819999999995
23-00647,Caslty: Injury/Illness,2023-03-12 06:02,2601 Warring St,-122.250147,37.864041
23-00648,PRODAM: Property Damage,2023-03-12 05:50,OLAC STATION,-122.3057430952369,37.88010605
23-00649,Found Prop.: Found Property,2023-03-12 13:28,2645 Haste St,-122.2544244,37.8673072
23-00650,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-12 15:30,Physics Building Physics Building,-122.272863,37.8708393
23-00651,Caslty: Injury/Illness,2023-03-12 21:26,2645 Haste St,-122.2544244,37.8673072
23-00652,INFO: Information Only Report,2023-03-13 02:27,UNKNOWN Unknown OffCampus Location,-122.272863,37.8708393
23-00653,22651(n): VC; Posted Tow Away Zone; Infraction,2023-03-13 06:45,525 Red Oak Av,-122.272863,37.8708393
23-00654,594(A)(2): PC; Vandalism:damage Property; Misdemeanor,2023-03-13 02:00,3800 San Pablo Av,-122.29347345,37.873
23-00655,Lost Prop.: Lost Property,2017-01-25 12:00,2220 Piedmont Av,-122.25286288751197,37.87097791199431
23-00658,415(1): PC; Fight/Challenge Fight Public Place; Misdemeanor,2023-03-13 11:00,2151 Berkeley Wy,-122.26776987710174,37.87326659826463
23-00660,INFO: Information Only Report,2023-03-13 11:29,1301 S 46th St,-122.272863,37.8708393
23-00661,594(A)(1): PC; Vandalism:deface Property; Felony,2023-03-13 16:13,2701 Hearst Av,-122.256722,37.875615
23-00662,484G(A): PC; Theft By Forged/Invalid Access Card; Misdemeanor 530.5(E): PC; Commit Mail Theft; Misdemeanor,2023-01-26 12:00,670 Kula Gulf Wy,-122.303732,37.8838124
23-00663,INFO: Information Only Report,2023-03-13 21:15,Minor Hall,-122.25473783871234,37.8715126
23-00664,Lost Prop.: Lost Property SUPP: Supplemental Reports,2023-03-12 23:59,2220 Piedmont Av,-122.25286288751197,37.87097791199431
23-00665,459: PC; Burglary:first Degree; Felony,2023-03-14 09:30,786 Red Oak Av,-122.272863,37.8708393
23-00666,Lost Prop.: Lost Property,2023-03-06 22:37,Physics Building Physics Building South,,
23-00667,OA-BPD: Outside Assist - BPD 10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-11 19:30,2299 Piedmont Av,-122.2519432,37.8697156
23-00668,653M(A): PC; Annoying Telephone Call:obscene/Threatening; Misdemeanor,2023-03-03 05:30,Law Building 381 Law Building,-122.253131,37.869752
23-00669,311.4(C): PC; Use/Etc Underage Person For Obscene Matter; Felony,2023-03-14 12:24,UNKNOWN Unknown Location,-122.272863,37.8708393
23-00670,HAZMAT: Hazardous Condition PRODAM: Property Damage,2023-03-14 12:47,2601 Warring St,-122.250147,37.864041
23-00672,166(A)(4): PC; Contempt Of Court:disobey Court Order/Etc; Misdemeanor 1203.2(A): PC; Probation Violation:rearrest/Revoke; Felony,2023-03-14 14:47,Gill Tract Gill Tract,-122.272863,37.8708393
23-00673,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2023-03-14 16:15,Dwinelle Hall,-122.2607432628604,37.8707285
23-00674,Lost Prop.: Lost Property,2023-03-05 10:00,600 Grizzly Peak Bl,-122.266776,37.900936
23-00675,INFO: Information Only Report,2023-03-15 02:42,UCDAVIS Rev 090418,-122.272863,37.8708393
23-00676,Caslty: Injury/Illness,2023-03-15 01:02,980 Ohlone Av,-122.272863,37.8708393
23-00677,WELFARE: Welfare Check,2023-03-15 10:57,555 Ohlone Av,-122.272863,37.8708393
23-00678,261(A)(2): PC; Rape By Force/Fear/Etc; Felony,2023-03-15 06:27,2500 block Haste St,-122.272863,37.8708393
23-00679,INFO: Information Only Report,2023-03-15 09:27,485 Ohlone Av,-122.272863,37.8708393
23-00680,INFO: Information Only Report,2023-03-15 10:36,Lower Sproul Plaza Lower Sproul Plaza,-122.2606309,37.8688322
23-00681,459: PC; Burglary: Second Degree; Felony 496(A): PC; Receive/Etc Known Stolen Property; Misdemeanor 484(A): PC; Petty Theft; Misdemeanor 594(A)(1): PC; Vandalism:deface Property; Felony,2023-03-08 09:38,400 Ohlone Av,-122.272863,37.8708393
23-00682,Caslty: Injury/Illness SUPP: Supplemental Reports,2023-03-15 11:20,2601 Warring St,-122.250147,37.864041
23-00683,RULES: Rules Violation 422(A): PC; Threaten Crime With Intent To Terrorize; Misdemeanor,2023-03-15 12:52,Oxford St,-122.26684735778865,37.878466564407674
23-00684,WELFARE: Welfare Check,2023-03-15 13:49,2401 Durant Av,-122.26110790700152,37.868028499999994
23-00685,646.9(A): PC; Stalking; Misdemeanor,2020-09-13 11:30,2200 block Piedmont Av,-122.272863,37.8708393
23-00686,484(A): PC; Petty Theft; Misdemeanor,2023-03-14 19:30,Bauer Wurster Hall,-122.25490130888858,37.87058195
23-00687,487(A): PC; Grand Theft:money/Labor/Property; Felony,2023-03-15 16:42,1898 Le Roy Av,-122.258485,37.875445
23-00688,Lost Prop.: Lost Property,2023-03-05 12:29,1750 Sacramento St,-122.282147521671,37.87363870551046
23-00689,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2023-03-15 17:57,North Sproul Lot,-122.272863,37.8708393
