Case #,Crime,Occurred (Averaged),Location,lon,lat
21-01648,Caslty: Injury/Illness,2021-10-16 04:31,2650 Haste St,-122.25600252497779,37.866474196443825
21-01649,594: PC; Malicious Mischief/Vandalism,2021-10-16 08:37,Bauer Wurster Hall,-122.25490130888858,37.87058195
21-01650,484 (A): PC; Theft,2021-10-16 00:00,1000 Sixth St,-122.3027008,37.882828
21-01651,OA-OTHER CRIME: Outside Assist - Other Crime **bomb threat,2021-10-16 12:38,LBNL65 LBNL65,-122.272863,37.8708393
21-01653,484 (A): PC; Theft,2021-10-16 18:10,605 Ohlone Av,-122.272863,37.8708393
21-01654,Lost Prop.: Lost Property ** - manually updated,2021-10-16 20:03,Stern Hall,-122.25475671525562,37.87480935
21-01655,Found Prop.: Found Property Scanned: Add Scanned Documents to Report,2021-10-16 21:22,2650 Durant Av,-122.25523019684019,37.867819999999995
21-01656,PRODAM: Property Damage,2021-10-16 21:39,2175 Gayley Rd,-122.25611709380318,37.87475781058154
21-01657,Found Prop.: Found Property,2021-10-16 23:28,2001 Gayley Rd,-122.25611709380318,37.87475781058154
21-01658,Caslty: Injury/Illness 484 (A): PC; Theft,2021-10-16 11:10,2001 Gayley Rd,-122.25611709380318,37.87475781058154
21-01659,Caslty: Injury/Illness,2021-10-17 00:11,2650 Durant Av,-122.25523019684019,37.867819999999995
21-01660,626: Exclusion Order Issued Scanned: Add Scanned Documents to Report,2021-10-17 11:35,2465 Bancroft Wy,-122.2606942,37.8687031
21-01661,Found Prop.: Found Property,2021-10-17 15:48,Sproul Hall,-122.25877388866843,37.8696038
21-01662,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2021-10-17 17:59,Cheit Hall,-122.25431333014383,37.87184365
21-01663,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft 484 (A): PC; Theft SUPP: Supplemental Reports Battery added,2021-10-17 06:50,Moffitt Library Moffitt Library 2439 Durant Rev 090418,-122.272863,37.8708393
21-01664,626: Exclusion Order Issued Scanned: Add Scanned Documents to Report,2021-10-18 00:14,Faculty Club Faculty Club,-122.25582915900995,37.87183885
21-01665,459: PC; Burglary: First Degree,2021-10-18 06:03,Bechtel Center Bechtel Terrace,-122.257745,37.874237
21-01666,INFO: Information Only Report,2021-10-18 08:07,Sproul Hall,-122.25877388866843,37.8696038
21-01667,FIRE: Fire,2021-10-18 09:44,University Village Uva,-122.272863,37.8708393
21-01668,484 (A): PC; Petty Theft,2021-10-18 10:43,2495 Bancroft Wy,-122.2598545,37.869332
21-01669,484 G: PC; Theft By Use of Access Card Information,2021-10-18 11:12,2227 Piedmont Av,-122.25284937417139,37.87087733429054
21-01670,INFO: Information Only Report,2021-10-18 14:29,Law Building Lot,-122.253131,37.869752
21-01671,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-10-18 14:41,Barker Hall,-122.26548032875243,37.8739629
21-01673,MISC: Miscellaneous Report,2021-10-18 18:08,Kips Bar,-122.272863,37.8708393
21-01674,459V: PC; Burglary Vehicle 594: PC; Malicious Mischief/Vandalism 484 (A): PC; Theft 484 G: PC; Theft By Use of Access Card Information,2021-10-18 20:49,Coffer Dam Coffer Dam Rev 090418,-122.272863,37.8708393
21-01675,594: PC; Malicious Mischief/Vandalism,2021-10-19 03:55,Hertz Hall,-122.25571450113976,37.8710462
21-01676,20002 (A): VC; Hit and Run:property Damage OTHER VC: Other Vehicle Code Violation,2021-10-19 10:30,2000 Derby St,-122.268115,37.860126
21-01677,484 (A): PC; Theft 10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2021-10-19 09:55,Barker Hall,-122.26548032875243,37.8739629
21-01678,Caslty: Injury/Illness,2021-10-19 11:17,Evans Hall,-122.25768131042068,37.873621099999994
21-01679,Caslty: Injury/Illness,2021-10-19 11:35,Wheeler Hall,-122.25917403060896,37.87132175
21-01680,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-10-19 10:47,Witter Field Witter Field,-122.249073,37.871156
21-01681,484 G: PC; Theft By Use of Access Card Information,2021-10-13 13:00,Campus Campus,-122.272863,37.8708393
21-01682,487 (A): PC; Grand Theft:money/Labor/Property Over $950 Scanned: Add Scanned Documents to Report,2021-10-19 13:47,Davis Hall,-122.25827894836976,37.87452305
21-01683,459V: PC; Burglary Vehicle,2021-10-19 11:47,2451 Hearst Av,-122.26240549494949,37.874675060606066
21-01684,INFO: Information Only Report,2021-10-08 13:00,Weill Hall,-122.26323831340245,37.8713331
21-01685,Found Prop.: Found Property,2021-10-19 10:23,Campbell Hall,-122.25708716604909,37.87293165
21-01686,"UCBPD-WAR-M: Misdemeanor Warrant From Ucbpd OUT WRTM: Other Agency Warrant, Misd Scanned: Add Scanned Documents to Report",2021-10-19 18:47,Genetics  Plant Biology Building GPB,-122.272863,37.8708393
21-01687,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2021-10-19 17:30,2495 Bancroft Wy,-122.2598545,37.869332
21-01688,Lost Prop.: Lost Property,2021-09-30 15:00,Stanley Hall,-122.25608574376449,37.87396185
21-01689,Caslty: Injury/Illness,2021-10-19 23:33,Sproul Hall,-122.25877388866843,37.8696038
21-01690,"243 (C)(2): PC; Battery W/Injury Against Police Officer 148 (A)(1): PC; Resist/Obstruct Police Officer, Etc SUPP: Supplemental Reports Scanned: Add Scanned Documents to Report OA-DV: Outside Assist - Domestic Violence 273.5 (A): PC; Inflict Corporal Injury On Spouse/Cohabitant 245 (A): PC; Assault With A Deadly Weapon 236: PC; False Imprisonment",2021-10-20 00:37,Berkeley Police Department Jail Los Angeles Telegragh Avenue,,
21-01691,Lost Prop.: Lost Property,2021-09-15 11:30,Sproul Hall,-122.25877388866843,37.8696038
21-01692,Caslty: Injury/Illness,2021-10-20 11:12,Moffitt Library Moffitt Library,-122.2598416,37.873349
21-01693,Lost Prop.: Lost Property,2021-10-14 21:00,San Francisco,-122.297864,37.865832
21-01694,594: PC; Malicious Mischief/Vandalism,2021-10-20 14:17,Octagon Bridge Octagon Bridge,-122.26176945,37.8703031
21-01695,SUPP: Supplemental Reports 148.9: PC; False Identification to Peace Officer (Amended) 626: Exclusion Order Issued,2021-10-20 16:48,Weill Hall,-122.26323831340245,37.8713331
21-01696,Caslty: Injury/Illness,2021-10-20 18:54,2424 Haste St,-122.25966220370195,37.86568885
21-01697,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft 664/10851: PC; Attempt to Operate Vehicle W/O Owner's Consent (Amended) 466: PC; Possess/Etc Burglary Tools 1203.2 (A): PC; Probation Violation:rearrest/Revoke 11350 (A): HS; Possess Narcotic Controlled Substance 22655.5 (b): VC; Impound Veh For Evidence Scanned: Add Scanned Documents to Report 22651 (C): VC; Vehicle Reported Stolen - Tow Authority OA-AUTO THEFT: Outside Assist - Auto Theft,2021-10-21 02:27,2337 Channing Wy,-122.26216620767819,37.86656889002259
21-01698,Caslty: Injury/Illness,2021-10-21 09:09,Memorial Stadium Memorial Stadium,-122.25073605072417,37.8709949
21-01699,FIRE: Fire,2021-10-21 09:44,2536 Channing Wy,-122.25736188372093,37.86703753488372
21-01700,Civil: Civil Information Report,2021-10-21 09:56,2121 Berkeley Wy,-122.2683576,37.8737831
21-01701,PRODAM: Property Damage,2021-10-21 09:57,1125 Jackson St,-122.272863,37.8708393
21-01702,487 (C): PC; Grand Theft From Person,2021-10-21 13:15,Wellman Courtyard Wellman Courtyard,-122.262912,37.873482
21-01703,INFO: Information Only Report,2021-10-21 10:15,2400 Durant Av,-122.260114,37.86724
21-01704,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report,2021-10-21 13:06,Physics Building Physics Building Rev 090418,-122.272863,37.8708393
21-01705,Caslty: Injury/Illness,2021-10-21 15:17,Dwinelle Hall,-122.2607432628604,37.8707285
21-01706,459V: PC; Burglary Vehicle,2021-10-21 14:35,600 Red Oak Av,-122.272863,37.8708393
21-01707,OA-OTHER CRIME: Outside Assist - Other Crime *Hit and run with injury,2021-10-20 22:00,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
21-01708,Caslty: Injury/Illness,2021-10-21 18:26,Lower Sproul Garage Lower Sproul Garage,-122.2606309,37.8688322
21-01709,Caslty: Injury/Illness,2021-10-21 20:12,Campanile Way,-122.26090127545392,37.871332141932115
21-01710,602.5 (B): PC; Enter/Etc Noncommercial Dwelling *without owner's consent,2021-10-21 10:03,2333 College Av,-122.25423115947426,37.86809365
21-01711,Caslty: Injury/Illness,2021-10-22 00:46,Sproul Hall,-122.25877388866843,37.8696038
21-01712,664/484: PC; Attempted Petty Theft 626: Exclusion Order Issued Scanned: Add Scanned Documents to Report,2021-10-22 03:07,2301 Bancroft Wy,-122.260816,37.868605
21-01713,459: PC; Burglary: Second Degree,2021-10-22 04:26,Cesar Chavez Center Cesar Chavez Center,-122.260364,37.86962
21-01714,484 (A): PC; Theft,2021-10-22 04:30,2601 Warring St,-122.250147,37.864041
21-01715,484 (A): PC; Petty Theft,2021-10-22 10:52,Valley Life Science Building Valley Life Science Building,-122.272863,37.8708393
21-01716,415(1): PC; Fight/Challenge Fight Public Pl,2021-10-22 00:15,Hildebrand Hall,-122.25574850455493,37.872667
21-01717,148.4 (A)(2): PC; Send/Etc False Fire Alarm By Any Method,2021-10-22 13:32,2100 Channing Wy,-122.267354,37.86574
21-01718,Found Prop.: Found Property,2021-10-22 13:18,Sproul Hall,-122.25877388866843,37.8696038
21-01719,484 (A): PC; Theft,2021-10-18 21:15,2415 Bowditch St,-122.25621929426624,37.866137951654
21-01720,602 (M): PC; Trespass:drive On Private Property (Amended),2021-10-22 17:16,136 Red Oak Av,-122.272863,37.8708393
21-01721,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-10-22 18:55,2601 Warring St,-122.250147,37.864041
21-01724,Caslty: Injury/Illness,2021-10-23 04:07,945 Ohlone Av,-122.272863,37.8708393
21-01725,Caslty: Injury/Illness,2021-10-23 13:43,Stadium Rim Wy,-122.25193544354337,37.87253304326599
21-01726,Caslty: Injury/Illness,2021-10-23 14:58,Gate 8 Memorial Stadium,-122.272863,37.8708393
21-01727,Caslty: Injury/Illness 2818: VC; Cross/Flare Cone Pattern Violation 14601(A): VC; Driving W/Lic Susp/Revoked for Reckless Driving 4000(a)(1): VC; No Registration: Vehicle/Trailer/Etc,2021-10-23 14:12,GATE 1 BOTTOM OF STAIRS Stadium Rim Wy,-122.272863,37.8708393
21-01729,Caslty: Injury/Illness,2021-10-24 00:30,2601 Warring St,-122.250147,37.864041
21-01730,HAZMAT: Hazardous Condition,2021-10-24 07:36,2495 Bancroft Wy,-122.2598545,37.869332
21-01731,PRODAM: Property Damage,2021-10-24 15:40,Cesar Chavez Center Cesar Chavez Center,-122.260364,37.86962
21-01732,5150: WI; 72 Hour Mental Health Hold Scanned: Add Scanned Documents to Report,2021-10-24 17:00,2400 Durant Av,-122.260114,37.86724
21-01733,MISC: Miscellaneous Report,2021-10-24 18:35,Strawberry Canyon Recreation Area Strawberry Canyon Recreation Area Rev 090418,-122.272863,37.8708393
21-01734,459: PC; Burglary: First Degree,2021-10-23 23:53,Li Ka Shing Center Li Ka Shing Center,-122.265396,37.87281
21-01735,594: PC; Malicious Mischief/Vandalism,2021-10-24 11:15,Mulford Hall,-122.26429165961542,37.872687049999996
21-01736,Lost Prop.: Lost Property,2021-10-25 01:00,San Francisco,-122.297864,37.865832
21-01737,417: PC; Exhibit Deadly Weapon/Firearm (Amended) OA-ASSAULT: Outside Assist - Assault,2021-10-24 19:30,2400 Durant Av,-122.260114,37.86724
21-01738,Caslty: Injury/Illness,2021-10-25 14:04,Peoples Park Peoples Park,-122.257299,37.865746
21-01739,484 (A): PC; Petty Theft,2021-10-25 14:49,2495 Bancroft Wy,-122.2598545,37.869332
21-01740,594 (B)(2)(A): PC; Vandalism Less Than $400,2021-10-24 00:06,2400 Durant Av,-122.260114,37.86724
21-01741,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft Scanned: Add Scanned Documents to Report SUPP: Supplemental Reports,2021-10-26 00:06,BOSTONPALMETTO,-122.272863,37.8708393
21-01742,Caslty: Injury/Illness,2021-10-26 01:25,Valley Life Science Building Valley Life Science Building,-122.272863,37.8708393
21-01743,Caslty: Injury/Illness,2021-10-26 04:49,Sproul Hall,-122.25877388866843,37.8696038
21-01744,Caslty: Injury/Illness,2021-10-26 06:34,Evans Hall,-122.25768131042068,37.873621099999994
21-01745,459V: PC; Burglary Vehicle,2021-10-24 10:47,Foothill Lot,-122.25298596214569,37.8741938
21-01746,459V: PC; Burglary Vehicle Scanned: Add Scanned Documents to Report,2021-10-22 14:00,Foothill Lot,-122.25298596214569,37.8741938
21-01747,459V: PC; Burglary Vehicle,2021-10-24 10:47,Foothill Lot,-122.25298596214569,37.8741938
21-01748,459V: PC; Burglary Vehicle,2021-10-24 10:47,Foothill Lot,-122.25298596214569,37.8741938
21-01749,459V: PC; Burglary Vehicle,2021-10-24 10:47,Foothill Lot,-122.25298596214569,37.8741938
21-01750,459V: PC; Burglary Vehicle,2021-10-24 10:47,Foothill Lot,-122.25298596214569,37.8741938
21-01751,459V: PC; Burglary Vehicle,2021-10-24 10:47,Foothill Lot,-122.25298596214569,37.8741938
21-01752,459V: PC; Burglary Vehicle,2021-10-22 14:00,Foothill Lot,-122.25298596214569,37.8741938
21-01753,459V: PC; Burglary Vehicle 594: PC; Malicious Mischief/Vandalism,2021-10-24 10:47,Foothill Lot,-122.25298596214569,37.8741938
21-01754,487 (A): PC; Grand Theft:money/Labor/Property Over $950 Scanned: Add Scanned Documents to Report,2021-10-26 08:20,Faculty Club Faculty Club,-122.25582915900995,37.87183885
21-01755,OA-NON-CRIMINAL: Outside Assist - Non-Criminal PRODAM: Property Damage,2021-10-26 10:29,Warring St,-122.25066450399775,37.866927418809745
21-01756,594: PC; Malicious Mischief/Vandalism 242: PC; Battery,2021-10-26 10:02,2199 Addison St,-122.2665321343369,37.87196635
21-01758,484 (A): PC; Theft,2021-10-25 11:00,Sutardja Dai Hall,-122.2583368484039,37.8748734
21-01760,459V: PC; Burglary Vehicle,2021-10-25 21:45,2309 Haste St,-122.262837,37.865683
21-01761,INFO: Information Only Report,2021-10-26 13:43,Dwinelle Hall,-122.2607432628604,37.8707285
21-01762,459V: PC; Burglary Vehicle,2021-10-26 02:00,Foothill Lot,-122.25298596214569,37.8741938
21-01763,Caslty: Injury/Illness,2021-10-26 21:59,2205 Piedmont Av,-122.25361205460939,37.87131674150476
21-01764,OA-OTHER CRIME: Outside Assist - Other Crime,2021-10-27 08:28,UNKNOWN Unknown OffCampus Location,-122.272863,37.8708393
21-01765,Caslty: Injury/Illness,2021-10-27 10:19,Golden Bear Cafe Golden Bear Cafe,-122.259703,37.869831
21-01766,OA-VEH BURGLARY: Outside Assist - Vehicle Burglary,2021-10-26 22:45,Hearst Av,-122.29109499749465,37.87060032614356
21-01767,487 (A): PC; Grand Theft:money/Labor/Property Over $950 Scanned: Add Scanned Documents to Report,2021-10-27 11:05,Haas Pavilion Haas Pavilion,-122.26220609544905,37.86939045
21-01768,Caslty: Injury/Illness,2021-10-27 12:06,Dwinelle Hall,-122.2607432628604,37.8707285
21-01769,Caslty: Injury/Illness OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2021-10-27 14:36,Bancroft Wy,-122.28565157020569,37.86528873030079
21-01770,Caslty: Injury/Illness,2021-10-27 08:00,1 Moreland Dr,-122.272863,37.8708393
21-01771,626: Exclusion Order Issued Scanned: Add Scanned Documents to Report,2021-10-28 05:32,786 Red Oak Av,-122.272863,37.8708393
21-01772,459V: PC; Burglary Vehicle,2021-10-28 05:39,GPB Garage GPB Garage,-122.272863,37.8708393
21-01773,Caslty: Injury/Illness,2021-10-28 08:08,2220 Piedmont Av,-122.25286288751197,37.87097791199431
21-01774,148.4: PC; False Fire Alarm,2021-10-28 09:35,2601 Warring St,-122.250147,37.864041
21-01775,664/487: PC; Attempt Grand Theft,2021-10-18 22:15,Strawberry Canyon Center Strawberry Canyon Landscape Services,-122.272863,37.8708393
21-01776,OA-SEX ASSAULT: Outside Assist - Sexual Assault,2021-10-28 11:07,off campus,-122.272863,37.8708393
21-01777,Caslty: Injury/Illness,2021-10-28 11:52,Doe Library Doe Library,-122.25949842187501,37.872192150000004
21-01779,Found Prop.: Found Property,2021-10-28 12:45,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
21-01780,Caslty: Injury/Illness,2021-10-28 12:54,Doe Library Doe Library,-122.25949842187501,37.872192150000004
21-01781,Civil: Civil Information Report,2021-10-28 07:50,Evans Hall,-122.25768131042068,37.873621099999994
21-01782,Lost Prop.: Lost Property,2021-10-27 18:00,Lewis Hall,-122.25523617743136,37.873076499999996
21-01783,Caslty: Injury/Illness,2021-10-28 23:25,2424 Channing Wy,-122.25951811764706,37.86675558823529
21-01785,OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2021-10-29 03:59,HASTEBOWDITCH,-122.272863,37.8708393
21-01786,OA-BURGLARY: Outside Assist - Burglary Scanned: Add Scanned Documents to Report,2021-10-29 10:30,2200 Durant Av,-122.26542748852364,37.86667225
21-01787,243 (E)(1): PC; Battery On Spouse/Co-Habitant/Etc SUPP: Supplemental Reports Scanned: Add Scanned Documents to Report,2021-10-29 10:57,Cesar Chavez Center Cesar Chavez Center,-122.260364,37.86962
21-01788,Caslty: Injury/Illness,2021-10-29 14:49,Centennial Dr,-122.24849847257846,37.8719471782372
21-01789,594 (B)(1): PC; Vandalism ($400 Or More),2021-10-29 14:00,Bauer Wurster Hall,-122.25490130888858,37.87058195
21-01790,594: PC; Malicious Mischief/Vandalism,2021-10-29 22:22,2495 Bancroft Wy,-122.2598545,37.869332
21-01791,314: PC; Indecent Exposure 647 (A): PC; Disorderly Conduct:solicit Lewd Act Scanned: Add Scanned Documents to Report,2021-10-29 22:19,Lower Sproul Garage ASUC Garage,-122.2606309,37.8688322
21-01792,Caslty: Injury/Illness,2021-10-29 23:48,2601 Warring St,-122.250147,37.864041
21-01793,Caslty: Injury/Illness,2021-10-30 01:31,2400 Durant Av,-122.260114,37.86724
21-01794,Caslty: Injury/Illness,2021-10-30 01:34,2601 Warring St,-122.250147,37.864041
21-01797,INFO: Information Only Report SUPP: Supplemental Reports,2021-10-30 17:53,Foothill Complex Foothill Complex,-122.272863,37.8708393
21-01798,Caslty: Injury/Illness,2021-10-30 18:32,Memorial Stadium Memorial Stadium,-122.25073605072417,37.8709949
21-01799,Caslty: Injury/Illness,2021-10-30 18:59,Memorial Stadium Memorial Stadium,-122.25073605072417,37.8709949
21-01800,664/484: PC; Attempted Petty Theft,2021-10-30 13:35,2309 Haste St,-122.262837,37.865683
21-01801,Found Prop.: Found Property,2021-10-30 20:06,Memorial Stadium Memorial Stadium,-122.25073605072417,37.8709949
21-01802,PRODAM: Property Damage,2021-10-30 21:53,Chou Hall,-122.2543175695445,37.8723524
21-01803,Caslty: Injury/Illness,2021-10-31 00:32,2650 Haste St,-122.25600252497779,37.866474196443825
21-01804,Caslty: Injury/Illness 261 (3): PC; Rape of Drugged Victim (Amended),2021-10-31 00:38,Faculty Glade Faculty Glade,-122.256521,37.871336
21-01805,Caslty: Injury/Illness,2021-10-31 01:02,2650 Haste St,-122.25600252497779,37.866474196443825
21-01806,Caslty: Injury/Illness,2021-10-31 01:18,2650 Haste St,-122.25600252497779,37.866474196443825
21-01807,Caslty: Injury/Illness,2021-10-31 00:58,2400 Durant Av,-122.260114,37.86724
21-01808,5150: WI; 72 Hour Mental Health Hold,2021-10-31 13:58,Sproul Hall,-122.25877388866843,37.8696038
21-01809,602: PC; Tresspassing,2021-10-31 11:27,2650 Haste St,-122.25600252497779,37.866474196443825
21-01810,"OUT WRTF: Other Agency Warrant, Fel",2021-10-31 17:14,Stern Hall,-122.25475671525562,37.87480935
21-01811,Caslty: Injury/Illness,2021-10-31 18:35,2301 Bancroft Wy,-122.260816,37.868605
21-01812,5150: WI; 72 Hour Mental Health Hold,2021-10-31 20:19,2650 Haste St,-122.25600252497779,37.866474196443825
21-01813,Lost Prop.: Lost Property,2021-10-31 21:47,2400 Durant Av,-122.260114,37.86724
21-01814,Found Prop.: Found Property SUPP: Supplemental Reports,2021-10-31 22:53,Upper Sproul Pz Upper Sproul Plaza Rev 090418,-122.259346,37.869473
21-01220,Found Prop.: Found Property,2021-09-01 01:00,West End Wy,-122.272863,37.8708393
21-01221,626: Exclusion Order Issued,2021-09-01 08:33,435 Gooding Wy,-122.272863,37.8708393
21-01222,Caslty: Injury/Illness,2021-09-01 10:17,2601 Warring St,-122.250147,37.864041
21-01223,FIRE: Fire,2021-09-01 15:28,Gill Tract Gill Tract,-122.272863,37.8708393
21-01224,484 G: PC; Theft By Use of Credit Card [over $400] (Amended),2021-08-26 12:00,1608 4th Street,-122.30222713682431,37.873165799999995
21-01226,148.4: PC; False Fire Alarm,2021-09-01 20:09,Evans Hall,-122.25768131042068,37.873621099999994
21-01228,Caslty: Injury/Illness,2021-09-01 23:00,UCPD UCPD,-122.272863,37.8708393
21-01229,Found Prop.: Found Property,2021-09-02 09:46,Underhill Parking Structure Underhill Parking Structure,-122.272863,37.8708393
21-01231,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-09-02 09:55,Lower Sproul Pz Lower Sproul Plaza,-122.26022867883118,37.86920445
21-01232,Lost Prop.: Lost Property,2021-08-29 03:00,Dwinelle Hall,-122.2607432628604,37.8707285
21-01233,Caslty: Injury/Illness,2021-09-02 13:49,Minor Hall,-122.25473783871234,37.8715126
21-01234,INFO: Information Only Report Scanned: Add Scanned Documents to Report,2021-09-02 12:00,715 Kinkead Wy,-122.272863,37.8708393
21-01235,484: PC; Petty Theft SUPP: Supplemental Reports,2021-09-02 05:44,2400 Durant Av,-122.260114,37.86724
21-01236,417: PC; Exhibit Deadly Weapon/Firearm (Amended),2021-09-02 16:26,Telegraph Av,-122.2590947665617,37.8682597013377
21-01237,459V-F: PC; Burglary Vehicle,2021-08-17 15:04,Ellsworth Parking Structure Ellsworth Parking Structure,-122.2624592316722,37.8659586
21-01238,626: Exclusion Order Issued,2021-09-02 17:04,Underhill Parking Structure Underhill Parking Structure,-122.272863,37.8708393
21-01239,484 G: PC; Theft By Use of Credit Card [over $400] (Amended),2021-08-26 11:59,8901 Apollo Way,-122.272863,37.8708393
21-01239,484 G: PC; Theft By Use of Credit Card [over $400] (Amended),2021-08-26 11:59,8901 Apollo Way,-122.272863,37.8708393
21-01240,20002: VC; Hit and Run,2021-09-03 17:21,Ellsworth Parking Structure Ellsworth Parking Structure,-122.2624592316722,37.8659586
21-01241,Found Prop.: Found Property,2021-09-03 16:29,Lower Sproul Garage Lower Sproul Garage Rev09082021 ,-122.260471,37.869253
21-01242,602: PC; Tresspassing,2021-09-04 03:42,Memorial Stadium Memorial Stadium,-122.25073605072417,37.8709949
21-01243,INFO: Information Only Report,2021-09-04 01:10,1750 Arch St,-122.26458341720304,37.8765782
21-01244,Caslty: Injury/Illness,2021-09-03 22:00,2001 Gayley Rd,-122.25611709380318,37.87475781058154
21-01245,647 (F): PC; Disorderly Conduct:intox Drug With Alcohol 148: PC; Obstructs/Resists Public Officer (Amended) 242/243 (C): PC; Battery On Peace Officer/Emergency Personnel/Etc W/Injury SUPP: Supplemental Reports Scanned: Add Scanned Documents to Report,2021-09-04 20:55,Memorial Stadium Memorial Stadium,-122.25073605072417,37.8709949
21-01246,Caslty: Injury/Illness,2021-09-04 21:37,2301 Bancroft Wy,-122.260816,37.868605
21-01247,415: PC; Disturb The Peace *Domestic Violence,2021-09-04 22:55,Unit1 Cheney,-122.255531,37.868022
21-01248,Caslty: Injury/Illness,2021-09-04 23:55,2400 Durant Av,-122.260114,37.86724
21-01249,Caslty: Injury/Illness,2021-09-05 00:59,Memorial Stadium Memorial Stadium,-122.25073605072417,37.8709949
21-01250,MISC: Miscellaneous Report,2021-09-05 03:59,Memorial Stadium Memorial Stadium,-122.25073605072417,37.8709949
21-01252,Caslty: Injury/Illness,2021-09-05 19:14,Peoples Park Peoples Park,-122.257299,37.865746
21-01253,Caslty: Injury/Illness,2021-09-05 22:46,Foothill Complex Foothill Complex Rev 090418,-122.272863,37.8708393
21-01249,Caslty: Injury/Illness,2021-09-05 00:59,Memorial Stadium Memorial Stadium,-122.25073605072417,37.8709949
21-01250,MISC: Miscellaneous Report,2021-09-05 03:59,Memorial Stadium Memorial Stadium,-122.25073605072417,37.8709949
21-01252,Caslty: Injury/Illness,2021-09-05 19:14,Peoples Park Peoples Park,-122.257299,37.865746
21-01253,Caslty: Injury/Illness,2021-09-05 22:46,Foothill Complex Foothill Complex Rev 090418,-122.272863,37.8708393
21-01254,Caslty: Injury/Illness,2021-09-06 02:10,2601 Warring St,-122.250147,37.864041
21-01255,PRODAM: Property Damage,2021-09-06 08:24,Lower Sproul Garage Lower Sproul Garage,-122.2606309,37.8688322
21-01256,626: Exclusion Order Issued Scanned: Add Scanned Documents to Report,2021-09-06 11:53,Uva Uva,-122.272863,37.8708393
21-01257,PRODAM: Property Damage,2021-09-06 15:26,Peoples Park Peoples Park Rev 090418,-122.272863,37.8708393
21-01258,PRODAM: Property Damage,2021-09-07 07:13,2610 Channing Wy,-122.2563729387755,37.867161959183676
21-01259,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-09-04 06:00,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
21-01260,290 (A): PC; Duty to Register As Sex Offender,2021-09-07 09:31,Sproul Hall,-122.25877388866843,37.8696038
21-01261,242: PC; Battery,2021-09-04 15:24,2495 Bancroft Wy,-122.2598545,37.869332
21-01262,484 (A): PC; Theft,2021-09-07 04:33,2520 Channing Wy,-122.25740262790698,37.867032511627905
21-01263,484: PC; Theft *Motor Vehicle Theft,2021-09-07 13:08,2220 Piedmont Av,-122.25286288751197,37.87097791199431
21-01264,Caslty: Injury/Illness,2021-09-07 14:31,2220 Piedmont Av,-122.25286288751197,37.87097791199431
21-01266,484: PC; Theft,2021-09-05 12:00,70 Rincon Rd,,
21-01267,OA-ASSAULT: Outside Assist - Assault,2021-09-07 18:15,Channing Wy,-122.29569816420656,37.86174439180047
21-01268,487 (A): PC; Grand Theft:money/Labor/Property Over $950,2021-08-31 02:00,Underhill Parking Structure Underhill Parking Structure,-122.272863,37.8708393
21-01269,OA-ROBBERY: Outside Assist - Robbery 273.5 (A): PC; Inflict Corporal Injury On Spouse/ Cohabitant ** - manually added,2021-09-07 16:45,Dwight Wy,-122.28431535220662,37.86178476620944
21-01270,484: PC; Theft,2021-09-08 00:00,Zellerbach Hall,-122.26078800973943,37.8690496
21-01271,Lost Prop.: Lost Property,2021-09-08 00:53,2650 Haste St,-122.25600252497779,37.866474196443825
21-01272,245: PC; Assault W/Deadly Weapon,2021-09-07 23:30,Peoples Park Peoples Park,-122.257299,37.865746
21-01274,484: PC; Theft,2021-09-08 11:06,2495 Bancroft Wy,-122.2598545,37.869332
21-01275,484: PC; Theft Scanned: Add Scanned Documents to Report,2021-09-08 13:54,2495 Bancroft Wy,-122.2598545,37.869332
21-01276,"OUT WRTF: Other Agency Warrant, Fel OUT WRTM: Other Agency Warrant, Misd 11364: HS; Possess Controlled Substance Paraphernalia 11377 (A): HS; Possess Controlled Substance SUPP: Supplemental Reports Scanned: Add Scanned Documents to Report",2021-09-08 15:31,2520 Channing Wy,-122.25740262790698,37.867032511627905
21-01278,PRODAM: Property Damage,2021-09-07 13:30,Bowles Lot,-122.25350311649362,37.87334125
21-01279,Lost Prop.: Lost Property,2021-09-08 17:00,Cory Hall,-122.2579707,37.8752985
